c n20_31.74 SS 3089.89 S410S 108.128 S660S 131.078
c n20_338.56 SS 5319.21 S410S 197.731 S660S 162.88
c n20_42.32 SS 3972.34 S410S 130.364 S660S 201.929
c n30_104.49 SS 4526.13 S410S 171.074 S660S 170.493
c n30_150.93 SS 4824.77 S410S 157.91 S660S 101.404
c n30_162.54 SS 2550.27 S410S 98.025 S660S 86.263
c n30_313.47 SS 2923.45 S410S 97.833 S660S 117.8
c n30_46.44 SS 3525.67 S410S 138.441 S660S 169.953
c n40_192.75 SS 3330.58 S410S 148.358 S660S 145.582
c n40_244.15 SS 3239.73 S410S 105.558 S660S 122.088
c n40_257.00 SS 2127.02 S410S 73.371 S660S 86.456
c n40_321.25 SS 3738.05 S410S 136.822 S660S 96.524
c n40_334.10 SS 2994.58 S410S 124.177 S660S 93.012
c n40_346.95 SS 2552.18 S410S 95.129 S660S 94.434
c n40_51.40 SS 3627.92 S410S 120.566 S660S 141.266
c n40_77.10 SS 3188.52 S410S 114.208 S660S 128.683
c n50_109.55 SS 4437.48 S410S 144.795 S660S 143.202
c n50_250.40 SS 2481.17 S410S 98.004 S660S 109.057
c n50_93.90 SS 4655.31 S410S 147.584 S660S 164.813
c n60_100.00 SS 3178.38 S410S 107.771 S660S 121.231
c n60_120.00 SS 2559.95 S410S 103.823 S660S 82.797
c n60_40.00 SS 3352.4 S410S 126.654 S660S 108.844
c n60_60.00 SS 3836.48 S410S 144.836 S660S 120.852
c n60_80.00 SS 3688.18 S410S 115.471 S660S 115.309
c n70_0 SS 2981.51 S410S 101.843 S660S 104.522
c n70_120.00 SS 3188.64 S410S 119.952 S660S 96.636
c n70_180.00 SS 3480.82 S410S 92.592 S660S 121.975
c n70_30.00 SS 3519.69 S410S 131.426 S660S 107.884
c n70_330.00 SS 2476.47 S410S 74.541 S660S 94.953
c n70_60.00 SS 4850.02 S410S 173.642 S660S 149.56
c n70_90.00 SS 4405.42 S410S 127.385 S660S 140.144
c n80_120.00 SS 3043.43 S410S 111.636 S660S 98.137
c n80_180.00 SS 3353.93 S410S 133.465 S660S 152.912
l 0_20.00 SS 1612.8 S410S 46.916 S660S 46.839
l 10_30.84 SS 1421.45 S410S 47.247 S660S 52.091
l 20_0 SS 3633.98 S410S 68.776 S660S 89.973
l 20_21.16 SS 4176.21 S410S 144.186 S660S 114.071
l 20_31.74 SS 3005.31 S410S 82.341 S660S 81.303
l 20_42.32 SS 1928.51 S410S 59.81 S660S 95.031
l 20_74.06 SS 2633.83 S410S 62.599 S660S 69.203
l 30_0 SS 4034.22 S410S 80.172 S660S 105.479
l 30_11.61 SS 3601.08 S410S 74.366 S660S 101.537
l 30_301.86 SS 3909.82 S410S 186.084 S660S 119.275
l 30_313.47 SS 3856.8 S410S 153.711 S660S 99.819
l 40_308.40 SS 6447.99 S410S 191.662 S660S 176.271
l 40_38.55 SS 2433.32 S410S 85.157 S660S 81.536
