0.654_3.52 -223.759 0.22475 -0.539833 0.0324393 786.347 37.3723 21290.6 250.805
0.654_3.74 -223.986 1.03905 -0.616367 0.0772843 94.2022 13.5166 2774.53 71.2984
0.654_3.96 -222.227 0.481994 -0.671633 0.0239708 132.578 15.0592 2209.36 56.6816
0.654_4.18 -224.825 1.0043 -0.4372 0.0456606 310.609 19.2002 4385.6 74.8826
0.654_4.40 -223.658 0.801841 -0.452033 0.0398238 114.062 10.1712 1550.94 59.7201
0.654_4.62 -224.507 2.32373 -0.529667 0.115926 49.6451 6.63735 856.414 48.7515
0.654_4.84 -224.191 2.30353 -0.545333 0.205251 49.1993 7.08369 784.595 52.4865
0.654_5.06 -221.285 3.33843 -0.478133 0.161459 23.4808 4.14282 321.473 40.2118
0.654_5.28 -221.532 2.62196 -0.533367 0.0995794 51.9072 10.9663 1523.24 47.8882
0.654_5.50 -221.985 1.05936 -0.5663 0.05559 97.2195 11.7921 2458.6 78.3156
0.654_5.72 -221.103 2.65357 -0.541433 0.139931 75.2511 10.6819 1346.75 45.1163
0.654_5.94 -220.81 1.79302 -0.5715 0.0850848 122.571 14.3619 2832.91 96.6984
0.785_0 -224.551 4.49318 -0.563767 0.149591 107.699 10.9366 2104.24 90.1872
0.785_0.26 -222.57 2.83449 -0.580767 0.0970925 327.247 15.9446 6761.7 179.344
0.785_0.52 -224.265 1.22094 -0.488567 0.0509485 288.299 13.9372 5294.71 160.913
0.785_0.78 -225.473 1.78295 -0.536133 0.0966384 43.0059 7.1458 812.855 42.4916
0.785_1.04 -225.02 2.29321 -0.4139 0.194101 39.9585 7.09414 885.851 52.8691
0.785_1.30 -225.372 0.735026 -0.456767 0.0480043 77.6998 10.3982 1333.61 42.6158
0.785_1.56 -224.644 0.918154 -0.530667 0.0764628 95.7382 12.8892 1755.52 47.7563
0.785_1.82 -222.778 0.693188 -0.5086 0.0428436 137.428 16.9524 2657.89 67.84
0.785_2.08 -224.827 0.7421 -0.556233 0.0334008 215.673 20.7788 5475 116.801
0.785_2.34 -225.977 0.606263 -0.475433 0.0343901 350.329 24.6237 7410.84 129.719
0.785_2.60 -223.405 0.442815 -0.518567 0.031745 545.068 30.2901 12371.5 171.533
0.785_2.86 -223.003 0.404476 -0.562133 0.0248069 632.069 31.0418 13503.5 159.911
0.785_3.12 -223.618 0.284072 -0.565333 0.0285988 1028.46 38.9309 23023.9 203.89
0.785_3.38 -223.323 0.231285 -0.560333 0.0194308 707.08 35.3585 16715.4 187.388
0.785_3.64 -223.704 0.590179 -0.5882 0.0311581 187.733 17.0345 3391.95 93.2635
0.785_3.90 -221.593 1.30286 -0.625667 0.0674306 88.3056 12.032 2051.22 62.4688
0.785_4.16 -220.886 0.862136 -0.557933 0.0353826 128.346 11.9152 2160.11 64.9055
0.785_4.42 -224.681 5.19803 -0.4551 0.157868 50.2594 8.00104 886.793 41.6075
0.785_4.68 -223.578 1.10745 -0.565967 0.0441021 103.63 10.0617 1789.4 56.1008
0.785_4.94 -224.261 1.90798 -0.504033 0.112267 59.1935 8.36584 1157.16 48.8521
0.785_5.20 -225.09 3.04316 -0.3399 0.118036 38.2239 6.26823 902.401 30.4069
0.785_5.46 -220.157 0.519188 -0.592367 0.0359694 246.599 18.9901 7189.7 112.361
0.785_5.72 -220.654 0.338575 -0.637667 0.0226176 233.757 15.0488 4514.2 118.89
0.785_5.98 -221.768 2.6887 -0.5376 0.144745 56.3377 10.8763 1356.64 49.7772
0.915_0 -221.404 1.65156 -0.458533 0.162722 93.6707 11.5862 2357.63 124.452
0.915_0.31 -225.049 2.04596 -0.417633 0.0704533 348.456 17.1312 5551.49 153.547
0.915_0.62 -225.001 3.50041 -0.392867 0.132085 439.55 21.8638 6808.14 135.774
0.915_0.93 -223.364 2.07216 -0.4659 0.0927918 215.805 17.2451 3515.05 68.0828
0.915_1.24 -224.542 1.43732 -0.4507 0.0901826 96.0508 11.2337 2122.48 71.3556
0.915_1.55 -223.933 0.957008 -0.4792 0.0672762 107.915 12.7354 1603.05 50.3571
0.915_1.86 -223.307 0.714422 -0.457733 0.0496454 92.6689 12.8543 1516.82 50.2542
0.915_2.17 -226.912 0.873713 -0.508567 0.0613983 407.696 25.9885 10510.3 225.205
0.915_2.48 -225.963 0.466133 -0.475 0.0341955 844.898 42.8296 26015.7 326.529
0.915_2.79 -223.137 0.746102 -0.532567 0.0388314 708.453 35.6032 15065.9 176.504
0.915_3.10 -222.453 0.222686 -0.5825 0.0155376 1182.68 43.5981 23786 216.273
0.915_3.41 -223.39 0.332796 -0.5407 0.0161733 487.572 27.8319 10244.6 174.289
0.915_3.72 -224.272 1.29987 -0.5301 0.0631099 216.948 18.2949 4384.92 105.372
0.915_4.03 -222.912 2.24794 -0.501467 0.127042 87.1457 11.7301 1947.69 68.9096
0.915_4.34 -220.597 1.24297 -0.6418 0.062247 76.1935 10.9639 1751.37 68.0048
0.915_4.65 -222.004 1.77418 -0.573267 0.0745131 92.1873 10.3571 1794.84 62.3352
0.915_4.96 -222.377 1.41479 -0.585333 0.0597095 99.4215 10.617 1690.4 73.5086
0.915_5.27 -223.172 1.23422 -0.502433 0.0829193 80.9927 12.4542 2124.96 76.8775
0.915_5.58 -220.655 0.371705 -0.652867 0.020845 373.228 19.3462 8369.02 140.907
0.915_5.89 -220.885 0.704688 -0.509067 0.0437447 119.784 12.303 2358.41 76.4017
0_0 -223.11 0.739366 -0.422433 0.0353216 193.057 14.8323 4045.35 120.402
0_0.13 -219.223 3.46931 -0.551567 0.132356 74.7182 9.48431 1900.53 77.0771
0_0.26 -227.336 5.02105 -0.376333 0.202015 35.0608 5.81991 643.876 49.4358
0_0.39 -223.11 2.97667 -0.515367 0.165903 45.2237 7.27001 864.747 48.0461
0_0.52 -221.191 0.664725 -0.4763 0.0546038 54.4482 6.44881 921.706 40.1224
0_0.65 -219.794 1.36276 -0.422667 0.121915 44.6683 6.47356 978.089 54.1597
0_0.78 -218.825 0.837541 -0.4734 0.098127 87.3053 10.2717 2372.04 96.1832
0_0.91 -221.477 0.78756 -0.640667 0.0340767 134.302 12.3476 2812.07 108.752
0_1.04 -224.474 0.792814 -0.470367 0.0510744 102.738 9.1439 1850.02 113.061
0_1.17 -223.13 1.01876 -0.468967 0.0509921 102.557 11.4932 1712.42 62.1112
0_1.30 -222.641 1.10356 -0.480467 0.0518625 112.418 12.6937 2509.88 70.161
0_1.43 -223.767 1.59075 -0.443933 0.0794191 121.84 14.6602 2649.36 82.7691
0_1.56 -221.636 1.2168 -0.5663 0.0642358 89.8999 10.3447 1583.72 66.9153
0_1.69 -228.145 5.53292 -0.531 0.24651 37.2724 5.93107 895.997 47.196
0_1.82 -225.957 1.86587 -0.4932 0.0787813 40.7709 6.46095 991.454 52.8389
0_1.95 -227.022 1.52856 -0.421467 0.106369 36.1627 6.58021 697.493 52.0916
0_2.08 -222.453 3.09157 -0.6161 0.148446 35.4971 6.57495 962.581 77.5022
0_2.21 -222.118 0.662242 -0.6302 0.0496591 66.0175 7.00707 1322.05 86.1736
0_2.34 -224.25 2.3316 -0.317033 0.16314 44.7794 8.41239 1480.26 100.688
0_2.47 -226.173 3.47659 -0.4361 0.191874 40.2045 6.56922 1303.06 77.0864
0_2.60 -225.839 4.12212 -0.457333 0.154557 38.1427 5.74211 935.085 67.9394
0_2.73 -221.511 1.9673 -0.655333 0.0636649 108.57 11.1362 1715.46 76.8111
