20050512A.pacific.GNI.BHT.s_fil -40.71 53.62
20050512A.pacific.GRFO.BHT.s_fil -14.07 -44.77
20050512A.pacific.GUSR.BHT.s_fil -21.29 -36.68
20050512A.pacific.H1422.BHT.s_fil -28.17 122.82
20050512A.pacific.H1530.BHT.s_fil -27.16 123.80
20050512A.pacific.HGN.BHT.s_fil -10.70 -52.17
20050512A.pacific.HIA.BHT.s_fil -6.42 163.65
20050512A.pacific.HLG.BHT.s_fil -5.71 -57.49
20050512A.pacific.HWUT.BHT.s_fil -8.18 -123.03
20050512A.pacific.I05A.BHT.s_fil -6.75 -128.88
20050512A.pacific.INCN.BHT.s_fil -14.26 162.08
20050512A.pacific.INK.BHT.s_fil 5.41 -136.80
20050512A.pacific.KBS.BHT.s_fil 19.92 -124.90
20050512A.pacific.KEV.BHT.s_fil 23.51 -116.62
20050512A.pacific.KHC.BHT.s_fil -15.97 -40.85
20050512A.pacific.KIV.BHT.s_fil -39.15 47.81
20050512A.pacific.KMI.BHT.s_fil -27.47 138.79
20050512A.pacific.KMNB.BHT.s_fil -24.29 151.89
20050512A.pacific.LLLB.BHT.s_fil -3.49 -129.76
20050512A.pacific.LVZ.BHT.s_fil 26.27 -124.92
20050512A.pacific.MAHO.BHT.s_fil -23.47 -39.45
20050512A.pacific.MBO.BHT.s_fil -35.93 -50.67
20050512A.pacific.MDJ.BHT.s_fil -9.08 167.16
20050512A.pacific.MORC.BHT.s_fil -16.89 -36.97
20050512A.pacific.MSEY.BHT.s_fil -61.86 71.31
20050512A.pacific.MSO.BHT.s_fil -5.47 -124.97
20050512A.pacific.MTE.BHT.s_fil -18.86 -52.38
20050512A.pacific.NACB.BHT.s_fil -23.86 154.35
20050512A.pacific.NEW.BHT.s_fil -4.71 -126.91
20050512A.pacific.OLIL.BHT.s_fil -10.34 -108.58
20050512A.pacific.PAB.BHT.s_fil -20.65 -48.57
20050512A.pacific.PET.BHT.s_fil -2.61 -172.13
20050512A.pacific.PHUB.BHT.s_fil -24.68 152.62
20050512A.pacific.PRB.BHT.s_fil 6.37 -142.68
20050512A.pacific.PVMO.BHT.s_fil -11.53 -109.16
20050512A.pacific.RGN.BHT.s_fil -6.04 -54.12
20050512A.pacific.RUE.BHT.s_fil -10.21 -48.20
20050512A.pacific.SENIN.BHT.s_fil -17.28 -43.57
20050512A.pacific.SFJD.BHT.s_fil 6.54 -103.60
20050512A.pacific.SSE.BHT.s_fil -19.35 155.91
20050512A.pacific.SSLB.BHT.s_fil -24.24 153.76
20050512A.pacific.STU.BHT.s_fil -14.69 -45.32
20050512A.pacific.SUW.BHT.s_fil -10.67 -42.10
20050512A.pacific.TAM.BHT.s_fil -38.40 -27.27
20050512A.pacific.TATO.BHT.s_fil -23.36 154.46
20050512A.pacific.TDCB.BHT.s_fil -23.90 154.03
20050512A.pacific.TIRR.BHT.s_fil -32.75 -3.30
20050512A.pacific.TLY.BHT.s_fil -5.53 155.64
20050512A.pacific.TPUB.BHT.s_fil -24.61 153.40
20050512A.pacific.TRI.BHT.s_fil -21.13 -34.40
20050512A.pacific.TUE.BHT.s_fil -17.98 -41.35
20050512A.pacific.TWGB.BHT.s_fil -24.84 153.65
20050512A.pacific.TZTN.BHT.s_fil -11.74 -105.36
20050512A.pacific.ULN.BHT.s_fil -8.65 154.40
20050512A.pacific.VLC.BHT.s_fil -21.43 -36.68
20050512A.pacific.VTS.BHT.s_fil -30.94 -12.95
20050512A.pacific.WCI.BHT.s_fil -10.69 -107.37
20050512A.pacific.WHY.BHT.s_fil 1.58 -137.07
20050512A.pacific.WLF.BHT.s_fil -12.36 -50.02
20050512A.pacific.XAN.BHT.s_fil -19.50 147.41
20050512A.pacific.XJYAO.BHT.s_fil -13.74 155.20
20050512A.pacific.YAK.BHT.s_fil 3.24 179.31
20050512A.pacific.YFANG.BHT.s_fil -13.36 155.53
20050512A.pacific.YHNB.BHT.s_fil -23.58 154.30
20050512A.pacific.YKW3.BHT.s_fil 2.59 -127.79
20050512A.pacific.YSS.BHT.s_fil -6.75 176.35
20050512A.pacific.YULB.BHT.s_fil -24.43 153.95
20050512A.pacific.ZOCR.BHT.s_fil -21.48 -36.17
20050514A.indonesia.ACCN.BHT.s_fil 66.80 78.85
20050514A.indonesia.BINY.BHT.s_fil 68.13 83.12
20050514A.indonesia.BLA.BHT.s_fil 71.53 93.94
20050514A.indonesia.BLO.BHT.s_fil 69.63 114.73
20050514A.indonesia.BRNJ.BHT.s_fil 68.17 77.98
20050514A.indonesia.CBKS.BHT.s_fil 60.75 141.41
20050514A.indonesia.CBN.BHT.s_fil 70.31 83.57
20050514A.indonesia.CCM.BHT.s_fil 67.39 128.91
20050514A.indonesia.DRLN.BHT.s_fil 57.69 65.13
20050514A.indonesia.DWPF.BHT.s_fil 76.14 97.36
20050514A.indonesia.ESPZ.BHT.s_fil -54.85 81.03
20050514A.indonesia.EYMN.BHT.s_fil 64.40 117.10
20050514A.indonesia.F5.BHT.s_fil 69.29 171.22
20050514A.indonesia.FOR.BHT.s_fil 67.78 76.50
20050514A.indonesia.FRB.BHT.s_fil 57.40 88.51
20050514A.indonesia.FVM.BHT.s_fil 67.96 127.07
20050514A.indonesia.HRV.BHT.s_fil 66.11 73.43
20050514A.indonesia.JCT.BHT.s_fil 57.80 154.38
20050514A.indonesia.JEI01.BHT.s_fil -64.35 79.23
20050514A.indonesia.JUBA.BHT.s_fil -55.55 80.85
20050514A.indonesia.KSU1.BHT.s_fil 63.29 137.11
20050514A.indonesia.LOHW.BHT.s_fil 53.95 142.09
20050514A.indonesia.LPAZ.BHT.s_fil -49.33 25.09
20050514A.indonesia.LRAL.BHT.s_fil 71.64 123.92
20050514A.indonesia.LTQ01.BHT.s_fil -64.71 80.43
20050514A.indonesia.MCWV.BHT.s_fil 70.25 92.69
20050514A.indonesia.MNTX.BHT.s_fil 52.58 155.50
20050514A.indonesia.MPH.BHT.s_fil 68.92 130.25
20050514A.indonesia.N11.BHT.s_fil 70.79 167.41
20050514A.indonesia.N12.BHT.s_fil 71.15 166.74
20050514A.indonesia.N13.BHT.s_fil 72.11 165.36
20050514A.indonesia.N8.BHT.s_fil 69.21 169.54
20050514A.indonesia.N9.BHT.s_fil 69.47 169.21
20050514A.indonesia.NCB.BHT.s_fil 66.80 80.65
20050514A.indonesia.NHSC.BHT.s_fil 73.50 91.29
20050514A.indonesia.NNA.BHT.s_fil -66.90 25.84
20050514A.indonesia.PAL.BHT.s_fil 67.75 76.72
20050514A.indonesia.PLCA.BHT.s_fil -65.35 69.02
20050514A.indonesia.PVMO.BHT.s_fil 68.82 127.55
20050514A.indonesia.RSSD.BHT.s_fil 58.34 137.51
20050514A.indonesia.SCHQ.BHT.s_fil 60.49 80.17
20050514A.indonesia.SDMD.BHT.s_fil 69.61 82.98
20050514A.indonesia.SFJD.BHT.s_fil 53.16 81.65
20050514A.indonesia.SLM.BHT.s_fil 67.92 125.65
20050514A.indonesia.SSPA.BHT.s_fil 69.39 87.09
20050514A.indonesia.TISM.BHT.s_fil 69.79 170.03
20050514A.indonesia.WCI.BHT.s_fil 70.11 114.94
20050514A.indonesia.Y22C.BHT.s_fil 52.62 152.99
20050516A.kermadec.A13.BHT.s_fil 16.08 -158.17
20050516A.kermadec.BINY.BHT.s_fil 7.57 -132.32
20050516A.kermadec.BLA.BHT.s_fil 3.43 -131.79
20050516A.kermadec.BLO.BHT.s_fil 4.64 -135.46
20050516A.kermadec.CCM.BHT.s_fil 3.68 -137.19
20050516A.kermadec.DRLN.BHT.s_fil 16.24 -131.28
20050516A.kermadec.FFC.BHT.s_fil 13.79 -149.17
20050516A.kermadec.FVM.BHT.s_fil 3.65 -136.78
20050516A.kermadec.HRV.BHT.s_fil 8.22 -130.68
20050516A.kermadec.KHC.BHT.s_fil 40.75 145.17
20050516A.kermadec.KONO.BHT.s_fil 42.53 167.86
20050516A.kermadec.LVZ.BHT.s_fil 34.09 159.09
20050516A.kermadec.MPH.BHT.s_fil 1.67 -135.50
20050516A.kermadec.MVL.BHT.s_fil 5.81 -131.28
20050516A.kermadec.OLIL.BHT.s_fil 4.27 -136.00
20050516A.kermadec.OXF.BHT.s_fil 1.24 -135.04
20050516A.kermadec.PAL.BHT.s_fil 6.79 -130.77
20050516A.kermadec.PLAL.BHT.s_fil 1.59 -134.55
20050516A.kermadec.PVMO.BHT.s_fil 2.58 -135.85
20050516A.kermadec.SCHQ.BHT.s_fil 18.68 -138.79
20050516A.kermadec.SFJD.BHT.s_fil 29.50 -152.30
20050516A.kermadec.SSPA.BHT.s_fil 6.21 -132.29
20050516A.kermadec.SUMG.BHT.s_fil 32.92 -162.10
20050516A.kermadec.TZTN.BHT.s_fil 2.83 -132.98
20050516A.kermadec.USIN.BHT.s_fil 3.73 -135.49
20050516A.kermadec.UTMT.BHT.s_fil 2.55 -135.43
20050516A.kermadec.WLF.BHT.s_fil 47.02 163.41
20050516A.kermadec.WVT.BHT.s_fil 2.42 -134.85
20050516A.kermadec.YKW3.BHT.s_fil 17.18 -157.49
20050518A.tonga.ALE.BHT.s_fil 38.09 -165.59
20050518A.tonga.DBIC.BHT.s_fil -36.44 -80.80
20050518A.tonga.DRLN.BHT.s_fil 28.67 -132.38
20050518A.tonga.KEV.BHT.s_fil 45.96 176.29
20050518A.tonga.KHC.BHT.s_fil 56.60 173.14
20050518A.tonga.SFJD.BHT.s_fil 38.52 -149.57
20050518A.tonga.TAM.BHT.s_fil 68.75 -146.70
20050519A.sumatera.EFI.BHT.s_fil -55.77 66.27
20050519A.sumatera.ESPZ.BHT.s_fil -53.76 78.92
20050519A.sumatera.FDF.BHT.s_fil 37.81 22.89
20050519A.sumatera.KSU1.BHT.s_fil 65.26 133.75
20050519A.sumatera.LRAL.BHT.s_fil 73.30 116.96
20050519A.sumatera.NHSC.BHT.s_fil 73.86 83.16
20050519A.sumatera.OTAV.BHT.s_fil 26.69 8.91
20050519A.sumatera.PLAL.BHT.s_fil 71.97 118.78
20050519A.sumatera.PVMO.BHT.s_fil 70.55 122.29
20050519A.sumatera.RPN.BHT.s_fil -43.42 159.92
20050519A.sumatera.SJG.BHT.s_fil 50.14 25.18
20050519A.sumatera.SLM.BHT.s_fil 69.53 120.81
20050519A.sumatera.TRQA.BHT.s_fil -56.36 50.29
20050519A.sumatera.TZTN.BHT.s_fil 72.66 99.53
20050519A.sumatera.WVT.BHT.s_fil 71.66 116.47
20050521A.peru.CAN.BHT.s_fil -38.96 -133.68
20050521A.peru.LSZ.BHT.s_fil -15.68 -27.86
20050521A.peru.MBAR.BHT.s_fil -3.41 -25.13
20050521A.peru.MBWA.BHT.s_fil -49.79 -149.91
20050521A.peru.NWAO.BHT.s_fil -61.13 -133.31
20050521A.peru.PALK.BHT.s_fil 12.46 -1.34
20050521A.peru.YNG.BHT.s_fil -38.53 -134.55
20050604A.png.CABA.BHT.s_fil 4.44 -149.89
20050604A.png.CRUP.BHT.s_fil 4.76 -149.83
20050604A.png.F5.BHT.s_fil 5.89 -150.48
20050604A.png.JTS.BHT.s_fil 4.54 -149.71
20050604A.png.LPAZ.BHT.s_fil -33.59 -143.88
20050604A.png.TIP.BHT.s_fil 34.01 96.72
20050604A.png.VSL.BHT.s_fil 37.97 96.07
20050604A.png.WDD.BHT.s_fil 32.40 93.67
20050608A.sumatera.DWPF.BHT.s_fil 76.58 83.38
20050608A.sumatera.GENY.BHT.s_fil 68.80 82.26
20050608A.sumatera.MVL.BHT.s_fil 69.35 75.71
20050608A.sumatera.PLAL.BHT.s_fil 72.23 117.30
20050608A.sumatera.PLCA.BHT.s_fil -63.26 64.16
20050608A.sumatera.SJG.BHT.s_fil 49.87 24.83
20050608A.sumatera.WVT.BHT.s_fil 71.90 115.03
20050614A.aleutian.EFI.BHT.s_fil -0.44 -119.94
20050614A.aleutian.LTQ01.BHT.s_fil 3.92 -123.18
20050614A.aleutian.MPG.BHT.s_fil 47.91 -91.82
20050614A.aleutian.PAF.BHT.s_fil 1.66 123.38
20050614A.aleutian.PMSA.BHT.s_fil -12.12 -139.46
20050614A.aleutian.TRQA.BHT.s_fil 12.54 -110.53
20050615A.chile.AAK.BHT.s_fil -5.18 1.84
20050615A.chile.ABKAR.BHT.s_fil 6.38 -16.80
20050615A.chile.ABKT.BHT.s_fil -9.68 -3.13
20050615A.chile.ALE.BHT.s_fil 18.91 -77.71
20050615A.chile.AQU.BHT.s_fil -1.87 -32.27
20050615A.chile.ARU.BHT.s_fil 15.34 -29.27
20050615A.chile.BAKOU.BHT.s_fil -15.14 -176.83
20050615A.chile.CAIR.BHT.s_fil -0.44 -34.46
20050615A.chile.CART.BHT.s_fil -4.75 -38.10
20050615A.chile.CHDE.BHT.s_fil -11.72 -172.26
20050615A.chile.CHTO.BHT.s_fil -58.15 97.31
20050615A.chile.CII.BHT.s_fil -2.35 -31.49
20050615A.chile.CSNR.BHT.s_fil -1.03 -33.91
20050615A.chile.DPC.BHT.s_fil 4.09 -35.47
20050615A.chile.EKS2.BHT.s_fil -4.98 1.29
20050615A.chile.FFANG.BHT.s_fil -10.42 -168.26
20050615A.chile.H0641.BHT.s_fil -41.00 42.68
20050615A.chile.H0780.BHT.s_fil -40.31 41.91
20050615A.chile.H0790.BHT.s_fil -40.25 41.83
20050615A.chile.H0810.BHT.s_fil -40.14 41.73
20050615A.chile.H1000.BHT.s_fil -41.13 43.59
20050615A.chile.H1020.BHT.s_fil -40.80 43.08
20050615A.chile.H1030.BHT.s_fil -40.73 43.03
20050615A.chile.H1040.BHT.s_fil -40.62 42.89
20050615A.chile.H1050.BHT.s_fil -40.50 42.74
20050615A.chile.H1090.BHT.s_fil -40.13 42.37
20050615A.chile.H1110.BHT.s_fil -39.72 41.71
20050615A.chile.H1120.BHT.s_fil -39.46 41.26
20050615A.chile.H1140.BHT.s_fil -39.12 40.77
20050615A.chile.H1150.BHT.s_fil -39.03 40.70
20050615A.chile.H1190.BHT.s_fil -38.41 39.84
20050615A.chile.H1200.BHT.s_fil -38.32 39.75
20050615A.chile.H1230.BHT.s_fil -37.95 39.33
20050615A.chile.H1250.BHT.s_fil -37.61 38.85
20050615A.chile.H1260.BHT.s_fil -37.52 38.78
20050615A.chile.H1270.BHT.s_fil -37.49 38.82
20050615A.chile.H1320.BHT.s_fil -37.09 38.54
20050615A.chile.H1340.BHT.s_fil -36.80 38.19
20050615A.chile.HYB.BHT.s_fil -46.42 37.65
20050615A.chile.INK.BHT.s_fil 12.87 -98.10
20050615A.chile.KBK.BHT.s_fil -5.22 2.11
20050615A.chile.KBS.BHT.s_fil 20.77 -65.17
20050615A.chile.KIEV.BHT.s_fil 5.01 -30.20
20050615A.chile.KURK.BHT.s_fil 15.04 -17.90
20050615A.chile.LSA.BHT.s_fil -46.90 59.53
20050615A.chile.MAJO.BHT.s_fil -12.23 -161.27
20050615A.chile.MORC.BHT.s_fil 3.71 -34.54
20050615A.chile.PAB.BHT.s_fil -3.41 -40.54
20050615A.chile.PIIR.BHT.s_fil -0.85 -34.42
20050615A.chile.PSI.BHT.s_fil -66.22 97.53
20050615A.chile.PUL.BHT.s_fil 12.58 -38.88
20050615A.chile.QIZ.BHT.s_fil -53.69 136.99
20050615A.chile.SFJD.BHT.s_fil 11.38 -69.98
20050615A.chile.SUMG.BHT.s_fil 14.60 -68.35
20050615A.chile.SX17.BHT.s_fil -3.12 -30.19
20050615A.chile.TIP.BHT.s_fil -4.32 -28.96
20050615A.chile.TIRR.BHT.s_fil -0.38 -25.76
20050615A.chile.TKM2.BHT.s_fil -4.73 2.00
20050615A.chile.TRI.BHT.s_fil 0.59 -33.83
20050615A.chile.ULHL.BHT.s_fil -6.50 3.94
20050615A.chile.ULN.BHT.s_fil 20.02 -144.28
20050615A.chile.USP.BHT.s_fil -3.74 0.52
20050615A.chile.VLC.BHT.s_fil -0.53 -34.71
20050615A.chile.VTS.BHT.s_fil -1.85 -27.26
20050615A.chile.YFANG.BHT.s_fil -14.30 -176.11
20050615A.chile.YKW3.BHT.s_fil 9.20 -93.84
20050617A.california.APE.BHT.s_fil 73.24 -44.61
20050617A.california.CASY.BHT.s_fil -22.44 -158.54
20050617A.california.CHTO.BHT.s_fil 55.10 151.43
20050617A.california.CM26.BHT.s_fil 50.73 -36.27
20050617A.california.CSS.BHT.s_fil 77.00 -34.22
20050617A.california.DRV.BHT.s_fil -17.65 -154.80
20050617A.california.GNI.BHT.s_fil 84.86 -37.77
20050617A.california.KSDI.BHT.s_fil 77.80 -27.95
20050617A.california.KSM.BHT.s_fil 38.21 157.64
20050617A.california.MBWA.BHT.s_fil 17.36 167.62
20050617A.california.PAF.BHT.s_fil -24.73 179.06
20050617A.california.PSI.BHT.s_fil 44.46 148.06
20050617A.california.TRIS.BHT.s_fil 3.40 -67.11
20050617A.california.VNDA.BHT.s_fil -20.81 -140.43
20050627A.mexico.ABKAR.BHT.s_fil 72.45 -82.21
20050627A.mexico.ANTO.BHT.s_fil 57.74 -53.25
20050627A.mexico.BOSA.BHT.s_fil -11.82 -45.86
20050627A.mexico.CHKZ.BHT.s_fil 72.55 -103.66
20050627A.mexico.CHTO.BHT.s_fil 56.47 175.82
20050627A.mexico.CSS.BHT.s_fil 55.90 -48.30
20050627A.mexico.DRV.BHT.s_fil -34.20 -131.96
20050627A.mexico.GNI.BHT.s_fil 65.08 -54.36
20050627A.mexico.H1150.BHT.s_fil 75.51 -168.21
20050627A.mexico.H1230.BHT.s_fil 75.75 -166.64
20050627A.mexico.H1270.BHT.s_fil 75.80 -165.93
20050627A.mexico.H1340.BHT.s_fil 75.76 -164.86
20050627A.mexico.H1350.BHT.s_fil 75.86 -164.55
20050627A.mexico.KMNB.BHT.s_fil 45.71 -171.77
20050627A.mexico.KURK.BHT.s_fil 73.60 -118.77
20050627A.mexico.NACB.BHT.s_fil 43.67 -170.50
20050627A.mexico.PSI.BHT.s_fil 39.97 169.19
20050627A.mexico.VNDA.BHT.s_fil -33.96 -120.14
20050627A.mexico.VOS.BHT.s_fil 73.04 -104.08
20050627A.mexico.YULB.BHT.s_fil 43.27 -171.01
20050704A.princeedward.109C.BHT.s_fil -23.73 -56.58
20050704A.princeedward.ALE.BHT.s_fil 23.99 32.66
20050704A.princeedward.ANMO.BHT.s_fil -13.23 -42.24
20050704A.princeedward.BBR.BHT.s_fil -20.63 -54.03
20050704A.princeedward.BLA.BHT.s_fil -20.61 -53.68
20050704A.princeedward.BN21.BHT.s_fil 36.56 14.80
20050704A.princeedward.BOR.BHT.s_fil -22.33 -55.03
20050704A.princeedward.BPAW.BHT.s_fil 34.36 60.91
20050704A.princeedward.CABA.BHT.s_fil -32.17 -37.44
20050704A.princeedward.CAP.BHT.s_fil -22.77 -55.89
20050704A.princeedward.CMB.BHT.s_fil -13.67 -50.49
20050704A.princeedward.COLD.BHT.s_fil 33.79 56.19
20050704A.princeedward.COR.BHT.s_fil 9.60 -31.12
20050704A.princeedward.CVS.BHT.s_fil -14.35 -52.24
20050704A.princeedward.D03A.BHT.s_fil 19.00 -20.74
20050704A.princeedward.DEC.BHT.s_fil -21.90 -55.97
20050704A.princeedward.DGR.BHT.s_fil -22.04 -55.20
20050704A.princeedward.DRLN.BHT.s_fil 5.46 -3.03
20050704A.princeedward.DWPF.BHT.s_fil -14.62 -28.66
20050704A.princeedward.EDW2.BHT.s_fil -20.14 -54.33
20050704A.princeedward.ELFS.BHT.s_fil -5.48 -43.77
20050704A.princeedward.F5.BHT.s_fil -31.32 -37.77
20050704A.princeedward.FOR.BHT.s_fil -1.29 -16.51
20050704A.princeedward.GBN.BHT.s_fil 33.84 57.20
20050704A.princeedward.GLA.BHT.s_fil -21.47 -53.31
20050704A.princeedward.GRA.BHT.s_fil -14.45 -49.41
20050704A.princeedward.HATC.BHT.s_fil -5.03 -43.75
20050704A.princeedward.HELL.BHT.s_fil -16.48 -52.02
20050704A.princeedward.HNR.BHT.s_fil -42.13 114.44
20050704A.princeedward.HOPS.BHT.s_fil -12.58 -51.07
20050704A.princeedward.HRV.BHT.s_fil 0.27 -14.17
20050704A.princeedward.HUMO.BHT.s_fil 1.62 -38.61
20050704A.princeedward.HWUT.BHT.s_fil -1.35 -35.56
20050704A.princeedward.ISA.BHT.s_fil -18.66 -53.45
20050704A.princeedward.JCC.BHT.s_fil -5.98 -45.90
20050704A.princeedward.JTS.BHT.s_fil -31.96 -37.10
20050704A.princeedward.KTH.BHT.s_fil 34.47 61.64
20050704A.princeedward.LTL.BHT.s_fil -14.32 -33.93
20050704A.princeedward.LVZ.BHT.s_fil 12.86 40.03
20050704A.princeedward.M06C.BHT.s_fil -3.42 -41.86
20050704A.princeedward.MCWV.BHT.s_fil -2.66 -20.54
20050704A.princeedward.MNRC.BHT.s_fil -12.48 -50.65
20050704A.princeedward.MOD.BHT.s_fil -1.02 -39.67
20050704A.princeedward.MPM.BHT.s_fil -16.89 -51.43
20050704A.princeedward.MSO.BHT.s_fil 11.11 -24.67
20050704A.princeedward.N02C.BHT.s_fil -5.65 -45.25
20050704A.princeedward.N5.BHT.s_fil -30.77 -38.06
20050704A.princeedward.N7.BHT.s_fil -30.62 -37.95
20050704A.princeedward.NEW.BHT.s_fil 16.18 -20.42
20050704A.princeedward.NV31.BHT.s_fil -11.09 -47.12
20050704A.princeedward.O03C.BHT.s_fil -8.22 -46.79
20050704A.princeedward.O04C.BHT.s_fil -6.64 -44.95
20050704A.princeedward.O05C.BHT.s_fil -7.79 -45.84
20050704A.princeedward.ORV.BHT.s_fil -9.49 -47.59
20050704A.princeedward.OSI.BHT.s_fil -21.43 -55.84
20050704A.princeedward.OT08.BHT.s_fil 2.49 -36.24
20050704A.princeedward.OT11.BHT.s_fil -0.04 -37.81
20050704A.princeedward.P05C.BHT.s_fil -9.82 -47.40
20050704A.princeedward.PAL.BHT.s_fil -1.15 -16.42
20050704A.princeedward.PAS.BHT.s_fil -21.99 -55.93
20050704A.princeedward.PATS.BHT.s_fil -30.23 113.51
20050704A.princeedward.PFO.BHT.s_fil -21.65 -54.52
20050704A.princeedward.PKD.BHT.s_fil -19.82 -55.70
20050704A.princeedward.Q04C.BHT.s_fil -11.83 -49.50
20050704A.princeedward.R04C.BHT.s_fil -13.39 -50.57
20050704A.princeedward.S04C.BHT.s_fil -16.06 -53.04
20050704A.princeedward.S05C.BHT.s_fil -15.68 -52.13
20050704A.princeedward.SAO.BHT.s_fil -18.40 -55.08
20050704A.princeedward.SCZ.BHT.s_fil -18.85 -55.43
20050704A.princeedward.SNP11.BHT.s_fil -16.66 -52.34
20050704A.princeedward.SNP22.BHT.s_fil -15.85 -51.70
20050704A.princeedward.SNP23.BHT.s_fil -15.42 -51.27
20050704A.princeedward.SNP28.BHT.s_fil -12.57 -48.33
20050704A.princeedward.SNP38.BHT.s_fil -12.26 -48.19
20050704A.princeedward.SNP42.BHT.s_fil -15.36 -51.43
20050704A.princeedward.SNP48.BHT.s_fil -12.06 -48.13
20050704A.princeedward.SNP51.BHT.s_fil -15.73 -52.01
20050704A.princeedward.SNP57.BHT.s_fil -12.38 -48.63
20050704A.princeedward.SNP62.BHT.s_fil -14.71 -51.14
20050704A.princeedward.SNP71.BHT.s_fil -14.87 -51.50
20050704A.princeedward.SONZ.BHT.s_fil -31.54 -37.51
20050704A.princeedward.TPH.BHT.s_fil -11.55 -46.99
20050704A.princeedward.TX31.BHT.s_fil -20.67 -45.51
20050704A.princeedward.UT53.BHT.s_fil -10.23 -42.17
20050704A.princeedward.UT55.BHT.s_fil -9.82 -42.05
20050704A.princeedward.UT62.BHT.s_fil -8.56 -41.61
20050704A.princeedward.UT63.BHT.s_fil -8.67 -41.82
20050704A.princeedward.UT64.BHT.s_fil -8.51 -41.82
20050704A.princeedward.UT72.BHT.s_fil -7.37 -41.62
20050704A.princeedward.V03C.BHT.s_fil -20.32 -56.57
20050704A.princeedward.V04C.BHT.s_fil -20.99 -56.89
20050704A.princeedward.VCS.BHT.s_fil -21.17 -55.24
20050704A.princeedward.VES.BHT.s_fil -18.73 -53.89
20050704A.princeedward.WDC.BHT.s_fil -6.29 -45.40
20050704A.princeedward.WVOR.BHT.s_fil 0.71 -37.28
20050704A.princeedward.Y12C.BHT.s_fil -19.84 -51.89
20050704A.princeedward.Y22C.BHT.s_fil -14.91 -43.70
20050704A.princeedward.YBH.BHT.s_fil -1.86 -41.62
20050705A.indonesia.CABA.BHT.s_fil 77.73 165.81
20050705A.indonesia.CBN.BHT.s_fil 70.45 78.08
20050705A.indonesia.FOR.BHT.s_fil 67.82 72.13
20050705A.indonesia.GENY.BHT.s_fil 68.71 83.61
20050705A.indonesia.JTS.BHT.s_fil 79.41 162.38
20050705A.indonesia.N13.BHT.s_fil 77.66 157.25
20050705A.indonesia.PAL.BHT.s_fil 67.79 72.37
20050705A.indonesia.SDCO.BHT.s_fil 57.69 145.47
20050710A.chile.AQU.BHT.s_fil 5.25 -45.50
20050710A.chile.COLD.BHT.s_fil 16.89 -113.81
20050710A.chile.EYAK.BHT.s_fil 13.14 -115.28
20050710A.chile.GNI.BHT.s_fil 5.79 -30.61
20050710A.chile.H1040.BHT.s_fil -51.94 118.45
20050710A.chile.H1110.BHT.s_fil -51.64 118.44
20050710A.chile.H1120.BHT.s_fil -51.95 117.30
20050710A.chile.H1140.BHT.s_fil -52.07 116.60
20050710A.chile.H1340.BHT.s_fil -49.61 121.44
20050710A.chile.INCN.BHT.s_fil 1.50 -164.24
20050710A.chile.INK.BHT.s_fil 16.64 -108.46
20050710A.chile.INU.BHT.s_fil -1.10 -160.80
20050710A.chile.ISP.BHT.s_fil 1.69 -34.54
20050710A.chile.LAST.BHT.s_fil -1.25 -35.12
20050710A.chile.MAJO.BHT.s_fil 0.20 -159.37
20050710A.chile.PALK.BHT.s_fil -67.92 71.95
20050710A.chile.PMR.BHT.s_fil 13.86 -116.05
20050710A.chile.VLC.BHT.s_fil 6.57 -47.96
20050710A.chile.VOS.BHT.s_fil 39.55 -67.09
20050710A.chile.WMQ.BHT.s_fil 43.04 -133.00
20050711A.fiji.AQU.BHT.s_fil 46.95 146.10
20050711A.fiji.ARU.BHT.s_fil 27.45 145.38
20050711A.fiji.BFO.BHT.s_fil 51.30 170.28
20050711A.fiji.DPC.BHT.s_fil 46.22 156.12
20050711A.fiji.ESK.BHT.s_fil 47.88 -164.62
20050711A.fiji.KEV.BHT.s_fil 39.39 170.20
20050711A.fiji.KHC.BHT.s_fil 48.11 159.06
20050711A.fiji.KIEV.BHT.s_fil 37.26 143.14
20050711A.fiji.LVZ.BHT.s_fil 38.19 164.83
20050711A.fiji.VLC.BHT.s_fil 50.87 158.43
20050711A.fiji.VOLR.BHT.s_fil 50.38 155.79
20050711A.fiji.ZOCR.BHT.s_fil 50.31 157.02
20050723A.newzealand.KTH.BHT.s_fil 16.84 -168.95
20050723A.newzealand.PAB.BHT.s_fil 45.68 -137.10
20050803A.nicaragua.CTA.BHT.s_fil -9.97 -147.05
20050803A.nicaragua.CTAO.BHT.s_fil -9.97 -147.05
20050803A.nicaragua.MBWA.BHT.s_fil -21.41 -156.47
20050803A.nicaragua.NACB.BHT.s_fil 53.47 -153.40
20050803A.nicaragua.NWAO.BHT.s_fil -42.09 -143.00
20050803A.nicaragua.PAF.BHT.s_fil -50.08 -50.82
20050803A.nicaragua.TLY.BHT.s_fil 68.72 -100.46
20050803A.nicaragua.YHNB.BHT.s_fil 54.06 -152.98
20050803A.nicaragua.YNG.BHT.s_fil -23.86 -138.98
20050807A.fiji.ALE.BHT.s_fil 38.85 -169.85
20050807A.fiji.BFO.BHT.s_fil 57.80 170.92
20050807A.fiji.DSB.BHT.s_fil 54.79 -163.10
20050807A.fiji.ESK.BHT.s_fil 54.62 -168.86
20050807A.fiji.GRFO.BHT.s_fil 56.32 166.65
