file,time,error,quality
19950101A.japan.SING.BHT,-159.85136671621729,0.1995014591702386,0.9175
19950101A.japan.SPA.BHT,-156.7358664198839,0.2733743917668163,0.7275
19950116A.honshu.CRZF.BHT,-152.41395380860638,0.13628223656926605,0.6925
19950127A.indonesia.AGVB.BHT,-162.50468854157376,0.16085882034831955,0.6425
19950127A.indonesia.MDT.BHT,-157.22911156350668,0.04757166966559562,0.605
19950127A.indonesia.SSB.BHT,-157.21562887853702,0.11485227158585636,0.7125
19950203A.balleny.BJT.BHT,-150.31816519240695,0.29516758664256204,0.9525
19950203A.balleny.TKM2.BHT,-156.0950386907767,0.11424481253889715,0.81
19950203A.balleny.ZRN.BHT,-166.90847950005062,0.17094968566862814,0.6375
19950205A.newzealand.KONO.BHT,-158.77111749885438,0.13818187546118374,0.8825
19950205A.newzealand.MBC.BHT,-147.94008502382403,0.2205504598268432,0.735
19950205A.newzealand.TARA.BHT,-156.338610803527,0.12749640804614995,0.6725
19950205A.panama.HIA.BHT,-151.84505067324022,0.06800104852070744,0.6275
19950205A.panama.MITU.BHT,-151.23201700034522,0.12204968641070416,0.755
19950219A.california.AMBA.BHT,-154.3982485874042,0.14984833151183036,0.7475
19950219A.california.BGCA.BHT,-157.07780986278783,0.09645117726678992,0.7925
19950219A.california.KIBA.BHT,-159.4787439223027,0.07624916927498601,0.7675
19950219A.california.MBWE.BHT,-155.83973288671638,0.06362511150472168,0.665
19950219A.california.MITU.BHT,-151.31163316601643,0.19206146703024168,0.8425
19950219A.california.PSI.BHT,-150.36595120690663,0.0797077462225809,0.9375
19950219A.california.SING.BHT,-157.33409451395798,0.10793410709185317,0.7125
19950219A.california.TAM.BHT,-141.92563451782024,0.10254096764581573,0.7025
19950221A.kuril.SJG.BHT,-152.40717483372796,0.09278329410112322,0.685
19950319A.indonesia.ANMO.BHT,-155.1547986342325,0.1486763063050546,0.7275
19950319A.indonesia.HRV.BHT,-152.9973330295334,0.2166057664855712,0.6
19950319B.indonesia.ANMO.BHT,-152.22698059309323,0.09727082972357408,0.79
19950319B.indonesia.BDFB.BHT,-168.36280770615255,0.15080119319433966,0.87
19950319B.indonesia.IBIB.BHT,-164.44767629969118,0.07796077348387183,0.625
19950319B.indonesia.KONO.BHT,-153.49459625362044,0.11495512871291788,0.7975
19950319B.indonesia.ROSL.BHT,-151.29745832995562,0.21382319252655452,0.7975
19950326A.southsandwich.ABKT.BHT,-156.91110960668325,0.2354724943423049,0.625
19950326A.southsandwich.BRVK.BHT,-151.72682687036874,0.14671241303085866,0.615
19950414A.southsandwich.ALE.BHT,-162.48064032707896,0.5353904204227696,0.7
19950414A.southsandwich.CMB.BHT,-158.67991368059566,0.0932618200519895,0.635
19950414A.southsandwich.HNR.BHT,-154.38676651774333,0.26717845677323965,0.6925
19950414A.southsandwich.PAS.BHT,-149.86594101670377,0.34610946426087524,0.6025
19950417A.atlantic.BJT.BHT,-148.88839015709846,0.16914699308502468,0.695
19950417A.atlantic.INU.BHT,-160.63840193676032,0.1950455158675579,0.8125
19950421A.philippine.CPUP.BHT,-168.49112208985892,0.3585438252793818,0.9025
19950421A.philippine.PAL.BHT,-161.15795211590745,0.28685718517174513,0.6775
19950421A.philippine.SPA.BHT,-151.352494584907,0.1026487847342128,0.675
19950514A.indonesia.PAS.BHT,-161.22600960554243,0.20939203330234693,0.6725
19950517A.loyalty.MAK.BHT,-149.53536133752218,0.16780192307939604,0.7475
19950518A.atlantic.CAN.BHT,-157.32819690299308,0.1058869229771124,0.6475
19950518A.atlantic.CHTO.BHT,-161.53153794750142,0.11359612692684412,0.69
19950518A.atlantic.CTAO.BHT,-156.88959326011081,0.08543150996416231,0.7725
19950518A.atlantic.DRV.BHT,-148.0309399735055,0.13727332839633766,0.8025
19950518A.atlantic.PMG.BHT,-164.33588235728297,0.2118928577886316,0.9025
19950518A.atlantic.SNZO.BHT,-162.51068984947113,0.2182250226401781,0.6625
19950518A.atlantic.VNDA.BHT,-147.8776105647368,0.6420650306243224,0.605
19950523A.atlantic.CRY.BHT,-162.42047051681098,0.14517780503234268,0.68
