file,410time,410error,410quality,660time,660error,660quality
20070306A.sumatera.MA22.BHT,-160.116040092837,0.14140858398201844,1.005,-236.28116433702385,0.10737150212015556,0.9525
20070306A.sumatera.V03C.BHT,-159.1231482174506,0.2649275719891805,0.8675,-229.34981798649602,0.17538389204374286,0.6075
20070331A.pacific.A07A.BHT,-150.8560428657696,0.12034756138723572,0.785,-216.60715223273826,0.2846562007134653,0.665
20070331A.pacific.AKTO.BHT,-165.76465534404724,0.13905933900244055,0.8375,-248.517979581556,0.1072244014341652,0.62
20070331A.pacific.HIA.BHT,-162.61672560145797,0.1024524972541636,0.835,-238.25905887028682,0.09709828842252664,0.6475
20070331A.pacific.YKW3.BHT,-157.22180488837768,0.08684699667106965,0.675,-225.24306547696239,0.12941696791774174,0.79
20070416A.macquarie.118A.BHT,-161.99351985807948,0.12338412195442812,0.91,-225.62367143803024,0.18784327467366585,0.9775
20070416A.macquarie.217A.BHT,-156.0738307571781,0.08161753773451796,0.89,-226.4906954569017,0.21559144156915552,0.6825
20070416A.macquarie.218A.BHT,-159.9892904646581,0.15840312853498753,0.91,-229.82076792135945,0.09194152986697922,0.685
20070416A.macquarie.N10A.BHT,-163.05633481400037,0.12302978655626524,0.6125,-231.45917465799823,0.35277495880654913,0.625
20070416A.macquarie.Q12A.BHT,-166.50475601184618,0.1930731518199316,0.63,-230.4397080558404,0.1678547540736588,0.6625
20070416A.macquarie.R14A.BHT,-166.60204792570931,0.3457620209255439,0.69,-226.59245812064086,0.2678728637435501,0.865
20070416A.macquarie.S090.BHT,-158.54590783307899,0.16205430599034362,0.6425,-227.3182153149621,0.250192610326762,0.7025
20070416A.macquarie.S13A.BHT,-161.3293603373368,0.1354192981515765,0.83,-226.1635854531661,0.12696349927195186,0.8175
20070416A.macquarie.S14A.BHT,-164.12273504819694,0.15715870706589688,0.65,-224.6658605675914,0.20511234136145412,0.6725
20070416A.macquarie.TUC.BHT,-157.64221155061256,0.11269704607183445,0.9475,-225.0310185217258,0.1325695463188147,0.775
20070416A.macquarie.V14A.BHT,-161.59024148737876,0.18958582878211344,0.905,-225.80772147501528,0.20915053145883766,0.7425
20070416A.macquarie.W13A.BHT,-157.494235372447,0.22300757124357287,0.96,-224.5899959644339,0.17604016860539684,0.8775
20070416A.macquarie.X18A.BHT,-165.0423021935306,0.06436321337208836,0.635,-228.60969962115814,0.1054188886097253,0.6675
20070425A.vanuatu.TUE.BHT,-161.78870092986398,0.08839529469488053,0.69,-232.06586995426463,0.17118227115561085,0.9725
20070504A.ascension.BPAW.BHT,-147.6778859180559,0.16751892170103608,0.745,-220.19265533159748,0.16030051296894346,0.805
20070504A.ascension.YULB.BHT,-158.07748712152994,0.13102169325549862,0.695,-226.86322915563062,0.20123220809656006,0.645
20070624A.atlantic.D10.BHT,-155.00141185497498,0.14850481554367506,0.645,-227.57766473350213,0.10446945908664564,0.7825
20070624A.atlantic.D12.BHT,-151.30239523189016,0.07855700726029073,0.6675,-223.72662548668308,0.1281363162008173,0.755
20070624A.atlantic.TPAW.BHT,-163.36954678962567,0.06116677145898097,0.6725,-233.4113841710144,0.13704076921601446,0.6775
20070703A.atlantic.YNG.BHT,-158.62557242078898,0.1946925812896257,0.66,-236.67510623452503,0.2313175023766098,0.8925
20070727A.loyalty.DPC.BHT,-166.57177188550054,0.11977480390371675,0.76,-234.58210510177528,0.09379115883460416,0.8725
20070727A.loyalty.VLC.BHT,-160.8598390291219,0.14600719813423724,0.6375,-243.3231546245411,0.2902354412461509,0.6625
20070731A.ascension.WHY.BHT,-146.6797385260756,0.1235498143439434,0.7975,-211.81987430111198,0.15900551505585322,0.68
20070804A.pacific.KBL.BHT,-163.46441681726157,0.1795824347509453,0.635,-242.8425740381813,0.18133326207556305,0.86
20070813A.macquarie.C04A.BHT,-157.99311552957738,0.1435885489898648,0.6875,-232.7455193695073,0.11113793904871916,0.675
20070813A.macquarie.I11A.BHT,-157.062134680795,0.10091734335082404,0.6225,-226.81774951401403,0.2617944912621956,0.6425
20070813A.macquarie.I12A.BHT,-153.7285970662055,0.1296164740288657,0.685,-227.44540147240247,0.06986938974237153,0.635
20070813A.macquarie.KEV.BHT,-165.00075362037026,0.16697087185202292,0.7,-238.78603872514603,0.13037358503754035,0.745
20070813A.macquarie.Q14A.BHT,-160.16437703982518,0.1904177553474906,0.7575,-233.8842138965903,0.16201274117644693,0.6375
20070813A.macquarie.W13.BHT,-163.09700953382622,0.08332142305975161,0.7225,-233.1977640349961,0.17838715761998225,0.66
20070813A.macquarie.YOS11.BHT,-149.72345088088713,0.10892456359894337,0.7825,-217.23205947637317,0.06479067477479578,0.6
20070817A.banda.118A.BHT,-159.23623049166736,0.0838784257496789,0.7925,-226.43340611010558,0.1299478419678853,0.655
20070817A.banda.119A.BHT,-160.74372120774478,0.09096917454569356,0.685,-226.14960555853332,0.10665498434681717,0.7125
20070901A.california.ZRNK.BHT,-149.5628640235893,0.15007048208607704,0.7675,-211.1598125105307,0.24060936980527065,0.76
20070907A.pacific.A09A.BHT,-145.89296383478194,0.12434722606188793,0.6425,-220.74376168867698,0.1806899476584328,0.6075
20070907A.pacific.AML.BHT,-160.0359632211442,0.09273034978538308,0.6625,-246.18588689497952,0.1632492531018457,0.96
20070913A.pacific.GNI.BHT,-160.63322058875912,0.22414536931294973,0.8225,-242.875264768466,0.19400147367194606,0.6525
20070920A.indonesia.GLMI.BHT,-168.6879450075239,0.10248956183402616,0.635,-237.06847535926968,0.0706633528636154,0.605
20070930A.auckland.C02.BHT,-144.85162656565808,0.10244393095987572,0.61,-217.2476092706797,0.1096123561406124,0.855
20070930A.auckland.TIR.BHT,-156.45231922062212,0.11556094135243945,0.715,-246.06038997777702,0.1354039317380085,0.6975
20071004A.sumatra.A16A.BHT,-157.15580477035485,0.18569433015528872,0.865,-229.53964894402347,0.1400492136474071,0.72
20071004A.sumatra.F15A.BHT,-154.02682517736108,0.2106194821429165,0.7325,-226.12397524957814,0.09280240517042518,0.7525
20071004A.sumatra.F18A.BHT,-156.70858934037972,0.09616661152185924,0.615,-229.73271311438717,0.08990588320814577,0.6225
20071004A.sumatra.G16A.BHT,-156.25791057473023,0.22835114001857165,0.81,-228.92969293824868,0.12218016986501555,0.62
20071004A.sumatra.OR077.BHT,-154.7341851439641,0.07354147931469722,0.6175,-229.67331319473226,0.10973074297374767,0.7075
20071004A.sumatra.ULM.BHT,-152.4412582547401,0.07173863714099549,0.6975,-236.37259255349426,0.12324515255842355,0.6375
20071102A.pacific.BNI.BHT,-165.49906682756074,0.20972569606455926,0.665,-240.8511900073124,0.10660705372731633,0.615
20071110A.macquarie.BBSR.BHT,-159.18777533325294,0.07269232623115618,0.735,-236.8195176721984,0.07931080640734893,0.645
20071110A.macquarie.CHKZ.BHT,-152.55623904082688,0.09812834379837153,0.7225,-229.68357512798787,0.15357180592013184,0.9025
20071110A.macquarie.D26.BHT,-144.1395683782737,0.14165116702406208,0.7425,-216.6356795035081,0.20038841339888014,0.8475
20071110A.macquarie.R11A.BHT,-153.1858921098604,0.11815656987985608,0.82,-221.26917861589882,0.09378512891054844,0.7725
20071110A.macquarie.RSSD.BHT,-149.87944449828422,0.2454478410543667,0.6425,-224.42296348544718,0.12768361549327836,0.955
20071110A.macquarie.SMM.BHT,-152.90523587832718,0.10646379791002522,0.8975,-221.4127587718014,0.08567492696027378,0.6725
20071110A.macquarie.U10A.BHT,-148.01157860386553,0.19269155965069606,0.6925,-231.7092464627169,0.4582425255069105,0.88
20071119A.loyalty.BBSR.BHT,-162.6539563630337,0.2405486995845437,0.7075,-231.8108154591752,0.19190007835315925,0.6675
20071120A.chile.KIEV.BHT,-158.08685313660882,0.2807114247942188,0.715,-218.07630397977675,0.12216403174956472,0.91
20071127A.solomon.KONO.BHT,-155.43531654704643,0.07450474996623492,0.7325,-232.52191907969842,0.1011797940741793,0.6925
20071129A.chile.XAN.BHT,-166.66464350098215,0.1499209627757113,0.6675,-247.0335279298461,0.06802910675961024,0.64
20071216A.chile.MKAR.BHT,-153.5831990961032,0.14752210211117062,0.705,-236.87103745488446,0.1442633855199295,0.6775
20071216A.chile.YLING.BHT,-164.63556613263927,0.23335599770602,0.6025,-248.0371888014716,0.11703820237405667,0.8575
20071222A.irianjaya.DBIC.BHT,-167.93960977549085,0.05646877538171425,0.695,-237.05591925092125,0.09129732233434376,0.77
20080110A.oregon.BEND.BHT,-156.2656049526757,0.28094851567517143,0.68,-227.4385072783852,0.22073925586448934,0.8125
20080110A.oregon.BIHA.BHT,-158.22479770916843,0.09765035602153407,0.7475,-229.2145739478759,0.09391050703697136,0.755
20080110A.oregon.DICE.BHT,-150.72941821959944,0.12095891620456002,0.8025,-218.5933985451053,0.04373871763103429,0.6675
20080110A.oregon.GEIT.BHT,-158.72136086662584,0.11876124453840076,0.6575,-236.33861946058917,0.14119836919374007,0.875
20080122A.indonesia.C17A.BHT,-159.1045957186671,0.11401419853011052,0.65,-220.26629384986873,0.13813642926963435,0.845
20080214A.greece.NOUC.BHT,-159.55207506901928,0.1720193236803677,0.685,-242.0155236469021,0.1025515718206504,0.6475
20080223A.southsandwich.G08A.BHT,-156.3671516040646,0.1343897687899757,0.7025,-238.0186113385054,0.09876734961287426,0.82
20080223A.southsandwich.K15A.BHT,-157.78459872504519,0.13674799039376948,0.6425,-234.3665675436703,0.11844376314050098,0.6975
20080223A.southsandwich.KMI.BHT,-163.78013813418875,0.16128139581436474,0.6725,-229.49233874363807,0.16574707309383108,0.63
20080223A.southsandwich.LSUM.BHT,-159.7763811336591,0.21806508549618026,0.675,-243.92646320300298,0.136109493298483,0.82
20080223A.southsandwich.N005.BHT,-146.77953817297066,0.21068765351695154,0.6075,-225.32542586104802,0.4590703368577124,0.6725
20080223A.southsandwich.N025.BHT,-155.46515734713262,0.08709352332648207,0.7625,-229.2667486955575,0.11094398815683827,0.7925
20080223A.southsandwich.OR039.BHT,-160.01462824391305,0.20227787281816093,0.6025,-230.46411615611999,0.0978820078921118,0.7125
20080223A.southsandwich.PORT.BHT,-165.5093240534215,0.08406520358248534,0.6325,-238.45366955423145,0.1080157611851692,0.625
20080223A.southsandwich.S040.BHT,-158.14102524094653,0.1281851160821203,0.7275,-228.9127773072166,0.08573243254803208,0.8525
20080223A.southsandwich.Y14A.BHT,-159.35910364223412,0.06430228316665865,0.715,-228.48670229051362,0.11347934957997413,0.6825
20080313A.princeedward.I13A.BHT,-164.48691043130526,0.1718981870401138,0.6225,-237.8420680173662,0.24268125839166424,0.6925
20080313A.princeedward.OR106.BHT,-161.8773313966003,0.26781686545329186,0.6025,-244.10011521166743,0.19848323001969603,0.7525
20080313A.princeedward.TIXI.BHT,-160.2759783220809,0.05992142616280197,0.705,-225.64204781406258,0.09957361727896803,0.6325
20080318A.newzealand.PAB.BHT,-169.2179781628949,0.1591914757778601,0.7875,-246.29323786453628,0.2436571363228594,0.74
20080411A.loyalty.KURK.BHT,-153.7497222281584,0.09543964127417688,0.695,-223.96492443121312,0.15886581955537055,0.6475
20080416A.aleutian.JNJA.BHT,-156.62794069083392,0.0795108372769612,0.7225,-227.4297944634965,0.10325970597405648,0.9
20080531A.india.ANMO.BHT,-170.85378103791808,0.19435037379058406,0.805,-241.03752406808698,0.09908362977271457,0.615
20080531A.india.B06A.BHT,-159.97587548013996,0.1829041125768944,0.655,-249.38445611187512,0.11096800012430164,0.675
20080531A.india.B08A.BHT,-165.27396967779816,0.13669099932259418,0.65,-248.6171202673881,0.1262235841737553,0.735
20080531A.india.BS11.BHT,-167.2876100788483,0.2292725978146967,0.78,-249.12929232795497,0.13573558858843726,0.8475
20080531A.india.C13A.BHT,-161.73661369771662,0.21952007558125688,0.74,-248.6813901424144,0.3118462732010305,0.61
20080531A.india.DYA.BHT,-149.49318888475202,0.10643132081126397,0.7525,-224.00287876020542,0.11989683310531013,0.6325
20080531A.india.SUW.BHT,-144.66110367465998,0.2122235200985275,0.6325,-219.70804644047212,0.12191232221864445,0.78
20080531A.india.WCI.BHT,-167.83813595311312,0.18368739683845084,0.6525,-247.0518475346248,0.0937708630674332,0.6
20080601A.macquarie.112A.BHT,-158.1129923546299,0.09045599173131803,0.9025,-226.7145067536768,0.14601710072669716,0.7325
20080601A.macquarie.113A.BHT,-158.34021670182182,0.28182335109677104,0.955,-226.18304346614897,0.14901861980736478,0.605
20080601A.macquarie.114A.BHT,-158.60811522429566,0.18656625812812425,0.895,-228.8046893637257,0.12312265704201295,0.7225
20080601A.macquarie.118A.BHT,-166.04212411908517,0.14388792241726112,0.7625,-228.34355286333408,0.17170573216349272,0.7975
20080601A.macquarie.127A.BHT,-151.99550281178662,0.051471623677721866,0.6225,-233.55375711255127,0.10016358184737713,0.6275
20080601A.macquarie.217A.BHT,-163.62627675704772,0.15839500830431036,0.785,-229.41115266015686,0.15995252963705126,0.78
20080601A.macquarie.B13A.BHT,-162.26692463237274,0.11735893413222907,0.6875,-230.1020727070333,0.15807018264614747,0.79
20080601A.macquarie.B16A.BHT,-158.8227316998383,0.10493530270665913,0.8325,-232.330508435343,0.08918608071443207,0.7025
20080601A.macquarie.B17A.BHT,-160.687651124708,0.09052035853841367,0.65,-229.63817984014526,0.0965032109214378,0.6
20080601A.macquarie.C14A.BHT,-159.24562674259232,0.11500338743810586,0.7075,-231.0044569263914,0.06658042344912175,0.6175
20080601A.macquarie.D13A.BHT,-160.47318017923612,0.08412997769208644,0.635,-228.4535547756401,0.14167823250380462,0.9025
20080601A.macquarie.DPC.BHT,-170.23209325940618,0.18950618070754732,0.79,-244.42426850620808,0.12689735026018456,0.7675
20080601A.macquarie.E13A.BHT,-158.10862284071473,0.1198562975716926,0.655,-230.7270033620541,0.07325344565653158,0.6325
20080601A.macquarie.E15A.BHT,-159.08542925202826,0.12296081251754636,0.605,-232.8546113524455,0.13919518656879412,0.7625
20080601A.macquarie.F13A.BHT,-155.73348194514938,0.07999885958476112,0.675,-232.65854065966545,0.13862926741261705,0.7525
20080601A.macquarie.G18A.BHT,-159.8385569244769,0.15314989307993165,0.84,-236.1297839415377,0.2835572011197173,0.8275
20080601A.macquarie.GMR.BHT,-158.60993841708324,0.10743802975912503,0.6325,-224.33792529282601,0.2070074942242744,0.7675
20080601A.macquarie.LVZ.BHT,-165.78597635248002,0.1261231093016608,0.6575,-241.66093721117386,0.23348799474835585,0.8075
20080601A.macquarie.ME86.BHT,-164.37115240869366,0.2303659701908293,1.0,-227.60591777958385,0.1429225043756101,0.8025
20080601A.macquarie.ME91.BHT,-164.10333841377502,0.2006416084127679,0.845,-219.52661987288673,0.12693368190486812,0.68
20080601A.macquarie.PFO.BHT,-156.13457091241509,0.1116830686532094,0.9025,-223.72289608702286,0.419463848980735,0.825
20080601A.macquarie.SENIN.BHT,-155.51180040636274,0.19841212703590064,0.705,-240.43983086958264,0.11613346806570858,0.7025
20080601A.macquarie.U12A.BHT,-165.22969440952113,0.13058983914134858,0.775,-231.23007633573945,0.1069052061128917,0.6525
20080601A.macquarie.V14A.BHT,-165.10494754844854,0.4555723611245264,0.9925,-226.5539767860617,0.14268914324430468,0.615
20080601A.macquarie.WCI.BHT,-160.96950543322606,0.2385381069204892,0.805,-235.5918252471351,0.06553653937822587,0.685
20080601A.macquarie.Y13A.BHT,-160.57563323469026,0.1023972964878132,0.87,-227.01892343858657,0.14066284107056742,0.78
20080601A.macquarie.Z13A.BHT,-159.3364343887456,0.11196761937906884,0.925,-226.67578214398318,0.1403795468930761,0.795
20080601A.macquarie.Z14A.BHT,-161.24711643446824,0.08984233635738657,0.87,-229.2737895891204,0.1440098575440986,0.7175
20080601A.philippine.TRQA.BHT,-167.30168224714546,0.21372638864382185,0.715,-241.067652425802,0.12545691164703726,0.705
20080627A.india.RPV.BHT,-157.70283733226506,0.2807012303062216,0.64,-230.13447206989528,0.1814186630137956,0.6825
20080630A.southsandwich.B18A.BHT,-156.45873296157262,0.09578652789318476,0.7,-227.45505628960842,0.058524418810648224,0.6175
20080630A.southsandwich.D08A.BHT,-154.2445434417779,0.09767749993537954,0.7475,-227.2826509765109,0.18243591039821414,0.875
20080630A.southsandwich.F07A.BHT,-154.25461954788148,0.27834952274323604,0.605,-239.9803565562188,0.21538366537038128,0.6825
20080630A.southsandwich.G06A.BHT,-159.2899350606765,0.172467339569619,0.6475,-237.93797610349498,0.09668743968482067,0.6825
20080630A.southsandwich.J10A.BHT,-160.5992328716893,0.1897118014199444,0.81,-225.74388850291786,0.08998290468524771,0.6825
20080630A.southsandwich.MDJ.BHT,-169.62553950087744,0.08096781487986653,0.74,-243.7941354399358,0.12326924228421285,0.77
20080630A.southsandwich.N130.BHT,-155.51783975970284,0.14895345288484754,0.6325,-229.49978650428318,0.4588125080616294,0.82
20080630A.southsandwich.N18A.BHT,-165.73323845759745,0.1544737304577716,0.6925,-227.68722372492007,0.10794953480279676,0.6425
20080630A.southsandwich.O10A.BHT,-162.22161975105288,0.06755007750261127,0.63,-234.5858786364703,0.09553565582552348,0.605
20080630A.southsandwich.O12A.BHT,-156.3949017507253,0.1187973846631862,0.6325,-230.613255481853,0.1787637340580611,0.86
20080630A.southsandwich.OR014.BHT,-158.50346187275258,0.1189021420853314,0.6725,-232.9008766203741,0.06407187571897892,0.6275
20080630A.southsandwich.OR027.BHT,-150.74920315618718,0.13954567526748465,0.845,-235.95858703605137,0.16193011334293805,0.62
20080630A.southsandwich.S17A.BHT,-151.54476835806543,0.2183876453315143,0.6775,-222.95966609356663,0.16924037553172092,0.63
20080630A.southsandwich.SADO.BHT,-158.04421092248649,0.07003970886790291,0.62,-225.3252017115099,0.24857370432971,0.805
20080630A.southsandwich.T22A.BHT,-151.13926342630052,0.18250838086396512,0.625,-224.9921789476775,0.1391877212494837,0.685
20080630A.southsandwich.W100.BHT,-160.65952538510072,0.3792729999818285,0.66,-235.281152605008,0.13372438362638914,0.715
20080719A.japan.BB10.BHT,-153.7723408351579,0.1157781889032188,0.6425,-244.7380728307613,0.10450556817454172,0.6425
20080809A.balleny.B06A.BHT,-159.14231149451788,0.16295591948917532,0.7075,-231.54349432235387,0.23680761097358224,0.7175
20080809A.balleny.C04A.BHT,-159.17257205466169,0.12637943994969714,0.91,-237.0437774525941,0.08045802890517638,0.6575
20080809A.balleny.CHM.BHT,-154.16421116431852,0.07666640634443833,0.8,-224.36265066824402,0.1053363762751753,0.795
20080809A.balleny.D05A.BHT,-158.05270383549203,0.1057640451681512,0.7975,-228.9131215362913,0.16063523958247553,0.74
20080809A.balleny.E14A.BHT,-159.42697312791825,0.11189584560164152,0.75,-231.1507829484386,0.13118133545577398,0.8175
20080809A.balleny.F12A.BHT,-159.25915790013119,0.14419167026305302,0.8775,-231.23988765640632,0.15172842304071354,0.8975
20080809A.balleny.FACA.BHT,-157.36005136785695,0.1239429721518418,0.7175,-230.35699083639716,0.15940068639199648,0.785
20080809A.balleny.L24A.BHT,-157.6768939576608,0.24343437420451325,0.74,-223.5685994252786,0.07926966786175825,0.91
20080809A.balleny.M21A.BHT,-150.97648872029302,0.4483739148937141,0.7975,-224.90351617532173,0.12316909587669192,0.68
20080809A.balleny.ME06.BHT,-158.4380514583595,0.14590417741839834,0.7625,-225.0339776557452,0.1477295663762638,0.6425
20080809A.balleny.ME59.BHT,-157.76550614155428,0.20594257091413248,0.7175,-228.44807306909146,0.1384611895566898,0.6175
20080809A.balleny.OR014.BHT,-155.4918718173237,0.057465542184273764,0.7625,-236.583001681014,0.09517318266712198,0.65
20080809A.balleny.OR027.BHT,-154.01325980923525,0.17126320711555007,0.7675,-227.29637569909576,0.35463486407911565,0.8725
20080809A.balleny.SC44.BHT,-156.76165358395926,0.09619474050549258,0.64,-222.89609682525952,0.15363762345303958,0.6175
20080809A.balleny.W27A.BHT,-163.07724088877126,0.09556014536011433,0.65,-228.67453536379762,0.09519177985956173,0.7925
20080809A.balleny.WDC.BHT,-160.5362049444991,0.16861595304241664,0.765,-223.96328061448105,0.1649688961821698,0.84
20080809A.macquarie.121A.BHT,-151.28517185889714,0.13369543734339515,0.6225,-222.96117571808048,0.1370204413913556,0.7625
20080809A.macquarie.124A.BHT,-154.20951482913918,0.07752168402943609,0.6575,-227.03041445297063,0.15917612597996791,0.6775
20080809A.macquarie.328A.BHT,-150.61804415721497,0.1265230004187242,0.8625,-223.16767277113698,0.0782899942728325,0.7825
20080809A.macquarie.FRB.BHT,-157.87249449695543,0.2227345167091034,0.875,-233.89562048567814,0.1308036481735431,0.7775
20080809A.macquarie.G16A.BHT,-158.88961381545118,0.153731482702608,0.9425,-228.8916206043667,0.15520934303442596,0.6075
20080809A.macquarie.IRM.BHT,-149.31499866912372,0.1323670384686704,0.815,-223.77943334220902,0.13155314887897368,0.63
20080809A.macquarie.L23A.BHT,-161.89963280320362,0.17500266376442294,0.88,-229.9467792324923,0.15164909351437367,0.7525
20080809A.macquarie.T22A.BHT,-165.53683193544632,0.2258780581313813,0.895,-222.39148363128982,0.1155311756365206,0.6125
20080810A.india.OR049.BHT,-161.9200222813675,0.12313385429157055,0.7525,-228.14829344793012,0.0901395203032686,0.6125
20080810A.india.OR055.BHT,-160.16054573942813,0.18380837470772587,0.8175,-222.61113872139512,0.199429319417286,0.825
20080810A.india.OR059.BHT,-159.6061821888295,0.12728322085582866,0.7975,-222.89513072412282,0.2348398434584817,0.69
20080811A.atlantic.D09.BHT,-151.30010961961418,0.09868215395724284,0.625,-224.8146833576413,0.1976636133882448,0.645
20080815A.philippine.Z25A.BHT,-146.3526677312554,0.18454705691117992,0.7375,-221.048240985666,0.13352277005818136,0.8775
20080821A.china.CCM.BHT,-153.2606878500653,0.3948124568587098,0.6975,-219.1339381010029,0.1562595555119485,0.8375
20080821A.china.R24A.BHT,-159.31417690295558,0.3636394851386338,0.77,-220.2874299332757,0.11013753123553398,0.6625
20080821A.china.S17A.BHT,-148.73064789578225,0.10779463200164503,0.62,-222.57123464296657,0.17695336980099025,0.79
20080822A.mauritius.425A.BHT,-159.58385310037147,0.19280369971824388,0.6925,-241.35447106260688,0.19837305030492705,0.645
20080822A.mauritius.526A.BHT,-156.75072193729258,0.3667826437362539,0.61,-246.4671825373304,0.5105450425313092,0.795
20080822A.mauritius.ANMO.BHT,-162.85547776316554,0.13364366974649194,0.74,-239.2753003835016,0.2161548470111417,0.6975
20080822A.mauritius.S25A.BHT,-162.98018311195847,0.2086865664075646,0.6325,-239.80535624777318,0.1376391637101374,0.715
20080822A.mauritius.SC26.BHT,-161.71527465708215,0.15489149125920515,0.7825,-245.68455747555092,0.17027439578866746,0.665
20080830A.png.P15A.BHT,-149.55518741496303,0.06449248710959676,0.6375,-224.2840741186668,0.1207155199221038,0.695
20080910A.atlantic.CNB.BHT,-161.89964597925956,0.14460613574887446,0.61,-241.58276143458787,0.2519771732830104,0.84
20080910A.atlantic.INCN.BHT,-156.47538286860282,0.14864002746105426,0.79,-229.165188050752,0.13596674791509933,0.6925
20080910A.atlantic.MDJ.BHT,-155.74436797309468,0.13816594304047078,0.6475,-227.07309538333786,0.2609311675224222,0.745
20080911A.japan.MTDJ.BHT,-151.4684778836803,0.05497479942677685,0.6225,-220.7952342104577,0.09757673236334397,0.6225
20090218A.kermadec.SPA0.BHT,-158.0527917772592,0.10471040613046396,0.8075,-231.3761208309905,0.08738245420455902,0.655
20090407A.kuril.NUEV.BHT,-163.4766527493013,0.1176062857542668,0.6625,-233.655590102573,0.13755764651869284,0.6425
20090417A.chile.LZH.BHT,-162.80024805412376,0.1297700198478018,0.75,-244.25267527269799,0.30791452096956473,0.6575
20090510A.ecuador.A05.BHT,-161.66885139503472,0.08048544487175413,0.775,-232.1173798992908,0.07103263940466367,0.745
20090604A.princeedward.LBNH.BHT,-155.19168016749137,0.1881626944061925,0.925,-231.9927341683749,0.12785272848385718,0.6025
20090606A.atlantic.SNY.BHT,-153.5183046394805,0.08012290959488427,0.6525,-213.4376604887842,0.08851998825012189,0.645
20090606A.atlantic.SURP.BHT,-149.55486013760924,0.11620442041741405,0.64,-234.1887407305757,0.14643672203768235,0.6375
20090614A.philippine.SC21.BHT,-151.02546442150737,0.08910110636260574,0.6125,-227.38993119512384,0.09701092696517848,0.6675
20090614A.philippine.VCS.BHT,-145.2593446666819,0.07186313631976071,0.6125,-219.95596626645855,0.11676235628209936,0.62
20090623A.png.CTSN.BHT,-159.88508350803502,0.08606881905593536,0.6575,-230.73663982805425,0.23772778095069555,0.6575
20090708A.easterisland.KKAR.BHT,-166.8936228566717,0.1531819363160709,0.68,-246.45874634176727,0.08067669367172894,0.68
20090713A.taiwan.428A.BHT,-148.0542358435969,0.1302541921456174,0.835,-217.75276621435646,0.1189854286217714,0.7025
20090801A.pacific.ARSA.BHT,-163.78046225040134,0.08165737334345516,0.845,-241.9779449456617,0.2595831714774797,0.7625
20090801A.pacific.DBIC.BHT,-146.66465880046536,0.09111064050797894,0.6375,-217.69987443965027,0.15278067514320573,0.6925
20090803A.california.ADYE.BHT,-153.30118121176713,0.12618437675243352,0.9275,-227.24031964041401,0.14756129975732027,0.69
20090805A.japan.125A.BHT,-160.16530950913312,0.10960817726599513,0.6425,-215.13976576720177,0.2374100639493868,0.9025
20090805A.japan.OTAV.BHT,-167.42168583246166,0.0848186375246738,0.8425,-240.9960636683757,0.39075110297542937,0.6725
20090805A.japan.OXF.BHT,-158.80778275178392,0.22619306888699064,0.6725,-215.79715506559185,0.08721255738235048,0.62
20090805A.japan.S29A.BHT,-149.89584838962946,0.1289656347168701,0.6575,-226.5414397925701,0.2979239054249884,0.765
20090805A.japan.SDV.BHT,-161.47680723740731,0.11151505438535544,0.9175,-230.16323656831028,0.16931546587702556,0.7575
20090816A.indonesia.R24A.BHT,-148.9117085397928,0.16368138639209115,0.935,-228.08495482477053,0.14208893663751962,0.605
20090816A.indonesia.T30A.BHT,-158.56273143353462,0.2367016831326383,0.7175,-224.99967745979885,0.25822343654800306,0.8275
20090817A.ryukyu.122A.BHT,-144.18741687907948,0.3701594824843227,0.775,-212.63035065977925,0.0970197804203263,0.6275
20090817A.ryukyu.324A.BHT,-152.8521615434266,0.08416439734904517,0.935,-221.78368163206972,0.2399663485281575,0.7725
20090817A.ryukyu.JTS.BHT,-160.5100399127842,0.1562016075015069,0.6875,-238.45511220024886,0.25942292391232763,0.8125
20090817A.ryukyu.MNTX.BHT,-151.88281739824254,0.1182469414015289,1.0025,-220.83713554681708,0.1849755315873597,0.655
20090817A.ryukyu.SC69.BHT,-156.29439379643156,0.14489151965851202,1.0025,-214.95553028652824,0.0586306116136024,0.75
20090817A.ryukyu.X28A.BHT,-147.29727401297492,0.12405452300845915,0.91,-212.45033022214105,0.10679143511677662,0.6075
20090817A.ryukyu.Y30A.BHT,-152.37520604287994,0.08874271448927158,0.915,-213.89813746873,0.06828801713234296,0.73
20090817A.ryukyu.Z30A.BHT,-154.0202072900086,0.1184143599053508,0.9325,-215.85166988188016,0.15892223640879768,0.7025
20090917A.easterisland.ABKAR.BHT,-158.09317695143798,0.17826331304563975,0.7275,-237.58086957290485,0.2487785224586844,0.915
20090917A.easterisland.ULN.BHT,-159.7438376144858,0.2148697912766284,0.85,-237.71642706881562,0.1410653327556069,0.68
20090917A.easterisland.XAN.BHT,-163.59702982688881,0.2753821581818985,0.695,-235.07962220117645,0.13602791757953334,0.8325
20090923A.macquarie.ALE.BHT,-164.55175408815677,0.11455745038186407,0.69,-233.2479457284544,0.260846924248407,0.675
20090923A.macquarie.KBL.BHT,-156.6294649782294,0.17585252896464768,0.6775,-221.83540936149947,0.1400193840065538,0.71
20090924A.mexico.3C11.BHT,-144.39323072682828,0.06827231746471824,0.6475,-211.3727207317476,0.14363474438749074,0.665
20091001A.sumatera.221A.BHT,-160.10059609888702,0.13951925572148366,0.62,-236.2387311479107,0.1685825441062864,0.925
