file,time,error,quality
75.0_30.00,-153.754211222,0.0800803774507,0.9075
75.0_300.00,-155.495044121,0.0913557504333,0.8025
75.0_330.00,-154.49850524,0.0906350490605,0.705
75.0_60.00,-154.757190452,0.180666118294,0.9625
75.0_90.00,-155.354721012,0.239753527639,0.7975
82.5_0,-153.913369512,0.09610150397669999,0.8775
82.5_120.00,-155.499490563,0.153951447887,0.835
82.5_180.00,-155.55329657,0.162012409744,1.0275
82.5_240.00,-155.15827749,0.0623315310705,0.6875
82.5_300.00,-156.273353381,0.0729207333462,0.67
82.5_60.00,-154.534693895,0.156434723075,0.8575
90_0,-157.500399826,0.07696402743089999,0.695
n15.0_0,-155.21458953,0.197737462167,1.0325
n15.0_101.66,-156.476527869,0.07678021836410001,0.6525
n15.0_109.48,-154.516975909,0.109438140295,0.66
n15.0_117.30,-155.010426692,0.113791125916,0.8975
n15.0_125.12,-156.222948899,0.162848404221,0.785
n15.0_132.94,-156.053830046,0.200951055394,0.7925
n15.0_148.58,-154.774866607,0.0755347430044,0.86
n15.0_15.64,-156.060125054,0.09403816313930001,0.625
n15.0_156.40,-155.25810576799998,0.161801641073,0.865
n15.0_164.22,-156.877503181,0.106496969255,0.8575
n15.0_172.04,-158.951807073,0.14218554926899998,0.8875
n15.0_179.86,-157.645604155,0.185604956342,0.9525
n15.0_187.68,-159.20919149,0.18334840121800003,0.865
n15.0_195.50,-158.290939297,0.159844253415,0.9075
n15.0_203.32,-157.532611081,0.119657017964,1.005
n15.0_211.14,-157.565423029,0.103979811868,0.96
n15.0_218.96,-157.395417819,0.157958434515,0.74
n15.0_226.78,-156.983801185,0.108825936561,0.7125
n15.0_23.46,-157.499830748,0.130286397775,0.905
n15.0_234.60,-157.109327307,0.10124012694000001,0.835
n15.0_242.42,-157.867354982,0.156407001262,0.8525
n15.0_250.24,-157.98983752799998,0.06657401361359999,0.6475
n15.0_258.06,-155.634265279,0.251731381488,0.89
n15.0_273.70,-155.311099637,0.0917678539807,0.805
n15.0_281.52,-154.942103666,0.08990797032060001,0.9325
n15.0_289.34,-155.81898268700002,0.0946255473181,0.9575
n15.0_297.16,-158.35897038299998,0.120678458568,0.9475
n15.0_304.98,-158.34742425299999,0.150960829389,0.83
n15.0_31.28,-156.626741546,0.155218262266,0.6375
n15.0_312.80,-157.183147759,0.129255344331,0.9975
n15.0_320.62,-156.724604471,0.101785613786,0.9675
n15.0_328.44,-156.135331766,0.153051441031,1.035
n15.0_336.26,-155.233035396,0.143728221423,0.855
n15.0_344.08,-155.39332419,0.22771971635299998,0.895
n15.0_351.90,-157.532331034,0.20597252275,0.96
n15.0_54.74,-156.495854593,0.0820100095406,0.66
n15.0_62.56,-156.393676446,0.06894095015110001,0.6425
n15.0_78.20,-155.839625428,0.0893578346312,0.6575
n15.0_86.02,-155.30475274399998,0.183480536854,0.745
n15.0_93.84,-156.010107933,0.06241960692980001,0.6425
