file,time,error,quality
19931025A.png.FURB.BHT,-163.64684744345828,0.06824351494494038,0.625
19931025A.png.KEV.BHT,-158.2991864184582,0.12904474711249153,0.655
19931105A.bismarck.LPAZ.BHT,-158.06969016330618,0.11853395608806434,0.84
19931113A.kamchatka.FURB.BHT,-154.5165071313363,0.11532532580698344,0.81
19940103A.auckland.KIV.BHT,-161.53166888759202,0.2376576452878741,0.92
19940215A.loyalty.ABKT.BHT,-163.05678504915272,0.11101858601577147,0.8225
19940216A.vanuatu.FRMB.BHT,-155.5973005884057,0.13393224025142084,0.6175
19940223A.iran.CMB.BHT,-156.50638407967992,0.3755712955307656,0.6175
19940301A.iran.PPDB.BHT,-145.22716166833754,0.20200991007315106,0.895
19940405A.aleutian.TRIB.BHT,-160.76077805818773,0.095175444907689,0.605
19940408A.japan.NNA.BHT,-164.51814797098214,0.20176200895899696,0.6425
19940408A.japan.SJG.BHT,-153.4178165703865,0.28444379857724816,0.6525
19940518A.kuril.DRV.BHT,-145.2900438482905,0.1230075290138425,0.8925
19940525A.indonesia.GSC.BHT,-157.93197554940926,0.09245649501621662,0.7925
19940529A.myanmar.ANMO.BHT,-151.31691041166084,0.1685029674180479,0.725
19940605A.taiwan.CCM.BHT,-161.98856095739927,0.1104412720827451,0.63
19940606A.colombia.ARU.BHT,-161.73871391704438,0.16343083443401632,0.6725
19940606A.colombia.BB14.BHT,-157.89102934364894,0.13453844263026976,0.695
19940606A.colombia.DRV.BHT,-156.2568650113514,0.10511835858738572,0.8425
19940606A.colombia.MAJO.BHT,-150.61291763054442,0.08184394154298316,0.645
19940606A.colombia.NRIL.BHT,-148.38305929828596,0.1535691096465165,0.795
19940618A.newzealand.HRV.BHT,-151.2106242618725,0.1404553135398932,0.695
19940618A.newzealand.KOND.BHT,-151.51090337632962,0.16518727042190484,0.93
19940618A.newzealand.MBWE.BHT,-154.9429428608249,0.11257022027996533,0.705
19940618A.newzealand.MTOR.BHT,-149.76053258836902,0.1136414601206686,0.615
19940618A.newzealand.PAND.BHT,-148.10555230503633,0.1365093413404531,0.8175
19940618A.newzealand.SING.BHT,-154.8741574009194,0.10280219728824216,0.74
19940618A.newzealand.TARA.BHT,-156.43960870475726,0.12757123166936427,0.71
19940618A.newzealand.TUND.BHT,-148.63911091585612,0.4260317624570493,0.6
19940618A.newzealand.YAK.BHT,-148.4320725224735,0.08741632892752922,0.9025
19940704A.mexico.ARU.BHT,-152.5799100317576,0.19449427673763744,0.68
19940724A.vanuatu.EKS2.BHT,-158.90259215519654,0.1725816575082382,0.8125
19940724A.vanuatu.FRB.BHT,-155.4887522263126,0.2552548118247408,0.7425
19940724A.vanuatu.PARB.BHT,-163.54740151177634,0.3075141533456456,0.675
19940804A.indonesia.KEV.BHT,-159.31189554555687,0.2376019951245545,0.7775
19940818A.kuril.DOOR.BHT,-150.8488973865684,0.15636335953860778,0.6575
19940820A.kuril.DRV.BHT,-144.33113904901018,0.1534360630321053,0.655
19940820A.kuril.ROSL.BHT,-160.04797389553147,0.14037197506133864,0.71
19940820A.kuril.RUNG.BHT,-158.0852305911198,0.13127947746544186,0.6675
19940828A.kuril.IBIB.BHT,-163.94372464211202,0.19592905973765806,0.605
19940828A.kuril.SCHO.BHT,-161.234828201447,0.10717482053089693,0.725
19940828A.kuril.SDV.BHT,-146.07116765547562,0.2808952563085168,0.9225
19940828A.kuril.SYO.BHT,-164.2454984080679,0.1300422321719767,0.9125
19940828A.kuril.TUND.BHT,-147.95402333607944,0.09994734020531072,0.7675
19940903A.vanuatu.ZRN.BHT,-150.29930138734437,0.13082204550029458,0.68
19940912A.california.BB10.BHT,-155.02519504570162,0.1951346303209409,0.695
19940912A.california.LSZ.BHT,-159.1869499910591,0.05073544703452525,0.6
19940913A.colombia.NRIL.BHT,-156.92728111036325,0.11406442343554725,0.71
19940913A.colombia.PUGE.BHT,-149.9691388007348,0.12855052196030212,0.9525
19940913A.japan.OLIB.BHT,-157.71347258181743,0.11765055239998548,0.7525
19941001A.vanuatu.KUR.BHT,-149.12651800490445,0.2002508348776376,0.795
19941001A.vanuatu.RIFB.BHT,-157.67000394561404,0.18703514369613333,0.645
19941008A.indonesia.PPDB.BHT,-158.63698908523952,0.2653924822245634,0.6975
19941013A.indonesia.RIFB.BHT,-160.47337878736306,0.12997489587416644,0.6225
19941013A.indonesia.TSUM.BHT,-152.5153890508636,0.16551800284462478,0.8175
19941015A.png.TRIB.BHT,-162.67249218929481,0.07865271845082435,0.6675
19941031A.indonesia.SJG.BHT,-166.0728063185175,0.3058774512113073,0.68
19941114A.philippine.CMB.BHT,-152.53510696345944,0.237647524472584,0.85
19941114A.philippine.DGR.BHT,-152.39170940811218,0.285480235305495,0.92
19941114A.philippine.VTV.BHT,-150.52292059286526,0.09238321026161184,0.655
19941114A.philippine.YUNZ.BHT,-167.40279576782268,0.15709583605280872,0.715
19941120A.indonesia.AGVB.BHT,-158.84094837953037,0.2032970306871444,0.845
19941120A.indonesia.SDV.BHT,-154.21829363815624,0.1614689234130874,0.81
19941120A.indonesia.SJG.BHT,-170.22645794254672,0.2356947577132845,0.615
19941215A.newzealand.BGIO.BHT,-161.1868672331064,0.1304586250217543,0.6325
19941215A.newzealand.BRVK.BHT,-167.1365458486351,0.07102765173755468,0.68
19950101A.japan.NNA.BHT,-164.2757544032871,0.15914627710186574,0.795
19950101A.japan.RIFB.BHT,-162.23294841320103,0.1414657413136919,0.7525
19950101A.japan.SING.BHT,-158.44991715093784,0.19772332820654792,0.9225
19950101A.japan.SPA.BHT,-157.3429812632281,0.2720101737369449,0.6925
19950116A.honshu.CRZF.BHT,-155.78279004074165,0.14536596507721122,0.6625
19950116A.honshu.TRIB.BHT,-158.88812182665015,0.0967579936191856,0.635
19950127A.indonesia.AGVB.BHT,-158.5511930732621,0.16060464422149134,0.6475
19950127A.indonesia.MDT.BHT,-155.8819120122349,0.046035177582293585,0.605
19950127A.indonesia.SSB.BHT,-155.13475499131897,0.11241692651148333,0.7125
19950203A.balleny.BJT.BHT,-155.08486670228814,0.31725187103562363,0.955
19950203A.balleny.TKM2.BHT,-158.80944876840817,0.10838004393128524,0.805
19950203A.balleny.ZRN.BHT,-166.4468334754277,0.17008347438779686,0.6375
19950205A.newzealand.KONO.BHT,-162.7603575974503,0.13932049020917006,0.8825
19950205A.newzealand.MBC.BHT,-150.4879669092188,0.10008113852711698,0.6475
19950205A.newzealand.TARA.BHT,-156.17743303954936,0.13365270321947886,0.6725
19950205A.panama.HIA.BHT,-155.76477274860872,0.06905453000715996,0.6225
19950205A.panama.MITU.BHT,-152.50992177351984,0.1282998131703828,0.75
19950219A.california.AMBA.BHT,-155.18682576080488,0.16431037829807454,0.7625
19950219A.california.BGCA.BHT,-157.47045633807596,0.09597007792400176,0.7925
19950219A.california.KIBA.BHT,-161.464088347852,0.07673788759938716,0.7675
19950219A.california.MBWE.BHT,-156.6125276185567,0.0635840346591258,0.6675
19950219A.california.MITU.BHT,-151.90482324183364,0.195638698246351,0.845
19950219A.california.PSI.BHT,-150.65992604469258,0.08336664609498104,0.9425
19950219A.california.SING.BHT,-158.28167790847326,0.10604629712909087,0.715
19950221A.kuril.SJG.BHT,-156.91436748777323,0.09328521630294888,0.685
19950319A.indonesia.ANMO.BHT,-158.89864759177885,0.14652993426256838,0.72
19950319B.indonesia.ANMO.BHT,-155.70308628573932,0.09585733508863643,0.7875
19950319B.indonesia.BDFB.BHT,-164.8289880856841,0.1412373230511841,0.855
