file,lat,lon,660pred,660err,660amp,660qual
20020103A.vanuatu.BINY.BHT,42.1992988586,-75.9860992432,-228.149831711,0.0601075960063,0.211787024967,0.745
20020103A.vanuatu.HRV.BHT,42.506401062,-71.5582962036,-231.846096388,0.245716143676,0.0718665617346,0.9075
20020103A.vanuatu.PSZ.BHT,47.9183998108,19.8943996429,-233.900806049,0.139590038587,0.17155159073600001,0.8525
20020110A.newguinea.BNI.BHT,45.0519981384,6.6779999733,-223.821639928,0.24302625251600002,0.21735944571899998,0.73
20020110A.newguinea.CAP.BHT,33.3882217407,-117.194946289,-226.407481048,0.0987924403292,0.226938286816,0.6025
20020110A.newguinea.KONO.BHT,59.6491012573,9.59819984436,-224.623266651,0.119510863468,0.10648944839800001,0.675
20020110A.newguinea.WLF.BHT,49.6646003723,6.15259981155,-227.32728508099999,0.18128256137,0.20784810735,0.7475
20020215A.easterisland.KSDI.BHT,33.1920013428,35.6590003967,-230.805892287,0.159142258994,0.097408857579,0.8325
20020407A.macquarie.COR.BHT,44.5854988098,-123.304603577,-229.30253228,0.119901559392,0.100063780874,0.6675
20020407A.macquarie.EIL.BHT,29.6699008942,34.9511985779,-228.82171002799998,0.135754327729,0.1517432537,0.8325
20020407A.macquarie.NEW.BHT,48.2641983032,-117.122703552,-229.25341302200002,0.13518397425599998,0.0961996536992,0.8925
20020407A.macquarie.TIXI.BHT,71.6341018677,128.866699219,-232.67173919099997,0.10744870233500001,0.10828429376599999,0.655
20020408A.india.GHAR.BHT,32.1223983765,13.0885000229,-231.596421037,0.255575788915,0.0837329411311,0.63
20020408A.india.GRFO.BHT,49.6908988953,11.2202997208,-234.50455070799998,0.17114493109499998,0.114905596756,0.645
20020408A.india.HKT.BHT,29.9617996216,-95.8384017944,-232.739014657,0.220284333481,0.08744920251539999,0.635
20020408A.india.ISCO.BHT,39.7997016907,-105.61340332,-228.396926774,0.108634034121,0.0752197997108,0.6025
20020408A.india.JCT.BHT,30.4794006348,-99.8022003174,-234.17670161,0.295706050038,0.056698088459400005,0.8325
20020408A.india.KNW.BHT,33.714099884,-116.711898804,-228.63710352299998,0.186900034747,0.0715476938064,0.825
20020408A.india.TAM.BHT,22.7914905548,5.52837991714,-226.955478836,0.33073345864,0.0701017925722,0.6
20020408A.india.WMC.BHT,33.573600769,-116.674697876,-227.317905087,0.122570529877,0.06894220506580001,0.845
20020514A.indianridge.SDV.BHT,8.88389968872,-70.6340026855,-233.351772484,0.125327736705,0.0772897896631,0.6425
20020610A.micronesia.SDV.BHT,8.88389968872,-70.6340026855,-234.43347553900003,0.27188835534,0.17774479164299997,0.605
20020618A.chile.161.BHT,38.0167007446,117.233299255,-234.00055441,0.11189652127800001,0.18388894972300002,0.7275
20020622A.iran.RAR.BHT,-21.2124996185,-159.773300171,-229.703310645,0.30288738100400003,0.259924904929,0.6
20020719A.pacific.HIA.BHT,49.270401001,119.741401672,-231.040484117,0.13788483523,0.0493732803883,0.825
20020719A.pacific.ULN.BHT,47.8651008606,107.053199768,-234.218438761,0.09236866779719999,0.28759130919500003,0.8975
20020731A.panama.XAN.BHT,34.0312995911,108.923698425,-230.55814534400002,0.183981424342,0.25376126109499997,0.7025
20020917A.newguinea.CCM.BHT,38.0556983948,-91.2445983887,-230.397878394,0.116300445593,0.0610671821288,0.635
20020920A.indonesia.LRAL.BHT,33.0348014832,-86.9978027344,-227.06521735400003,0.109244212936,0.128437262971,0.82
20020920A.indonesia.TX31.BHT,29.3341999054,-103.667800903,-223.389298749,0.239144636252,0.128731754092,0.6725
20021006A.indonesia.DUG.BHT,40.1949996948,-112.813301086,-227.97378151200002,0.190754933224,0.124267458283,0.7725
20021006A.indonesia.TPNV.BHT,36.9487991333,-116.24949646,-229.908011149,0.135018563131,0.127662528937,0.63
20021008A.indianridge.SPB.BHT,-23.5926914215,-47.4269790649,-234.062772268,0.116426005197,0.0851254895654,0.7775
20021013A.samoa.DPC.BHT,50.3502006531,16.3222007751,-231.61017257700001,0.162594920453,0.074573265236,0.71
20021016A.tonga.MORC.BHT,49.776599884,17.5428009033,-232.614112683,0.126728234738,0.0934557029435,0.895
20021016A.tonga.PUL.BHT,59.766998291,30.3169994354,-229.983845328,0.33837091816200005,0.06730344987980001,0.6275
20021017A.indonesia.TAM.BHT,22.7914905548,5.52837991714,-226.608266544,0.15675061551,0.099201824762,0.68
20021103A.alaska.LSZ.BHT,-15.2778997421,28.1881999969,-228.86449082599998,0.0551444384939,0.15507174777799998,0.605
20021107A.aleutian.TRQA.BHT,-38.0568008423,-61.9786987305,-233.040920108,0.173322914507,0.0885013845528,0.89
20021210A.pacific.CSS.BHT,34.961101532,33.3310012817,-233.482686792,0.125539975757,0.060478994982,0.6025
20021210A.pacific.HIA.BHT,49.270401001,119.741401672,-231.46915544700002,0.36697835526699996,0.053302616664699994,0.9625
20021211A.indonesia.CCM.BHT,38.0556983948,-91.2445983887,-233.84483705,0.131975058121,0.106189579912,0.6225
20030116A.oregon.ADEE.BHT,7.79092979431,39.9067993164,-226.758617084,0.376974705641,0.0524284957101,0.7275
20030127A.princeedward.TIXI.BHT,71.6341018677,128.866699219,-226.62889578,0.231846143454,0.0414537216719,0.7475
20030127A.turkey.PEL.BHT,-33.1436080933,-70.6749420166,-225.162251569,0.12948072641,0.11779108884600001,0.64
20030215A.philippine.TX31.BHT,29.3341999054,-103.667800903,-224.73669638299998,0.154973667116,0.08999958916629999,0.67
20030219A.unimak.ASCN.BHT,-7.93270015717,-14.3600997925,-224.01777189900002,0.182968258578,0.23308405746,0.6275
20030224A.china.LPAZ.BHT,-16.2879009247,-68.1306915283,-224.295717497,0.136306488902,0.10972195246,0.8425
20030311A.png.HRV.BHT,42.506401062,-71.5582962036,-226.57553772400001,0.0337312546755,0.0820385225063,0.6075
20030312A.california.APE.BHT,37.068901062,25.5305995941,-227.559858055,0.289024312947,0.109556645649,0.6975
20030312A.california.DRV.BHT,-66.6649093628,140.002075195,-232.17376868099998,0.217122025934,0.094489748047,0.74
20030312A.california.LSA.BHT,29.7031002045,91.1269989014,-228.129003602,0.143422570416,0.16529746554000002,0.6475
20030312A.california.PALK.BHT,7.27279996872,80.7022018433,-225.93966012799999,0.17276919457400003,0.273980508765,0.8725
20030312A.california.TDCB.BHT,24.2527008057,121.158302307,-228.857649129,0.267039211329,0.08105278601310001,0.605
20030417A.bouvet.FFC.BHT,54.7249984741,-101.978302002,-234.221147464,0.179269079782,0.0730120300314,0.8625
20030417A.bouvet.MA2.BHT,59.5755996704,150.770004272,-232.61279505099998,0.0873084799395,0.0654347123525,0.625
20030417A.bouvet.TLY.BHT,51.6806983948,103.643798828,-229.06690835700002,0.105147400366,0.07642790756839998,0.9125
20030417A.bouvet.TSK.BHT,36.2108001709,140.109695435,-229.192180377,0.09103533594910002,0.109405315862,0.69
20030417A.bouvet.VOS.BHT,52.7232017517,70.9796981812,-226.650639089,0.161644351593,0.0523501710331,0.86
20030501A.turkey.DRV.BHT,-66.6649093628,140.002075195,-227.49974979599997,0.252582667055,0.09806803781310001,0.8325
20030501A.turkey.SBA.BHT,-77.8491973877,166.757202148,-231.49589961200002,0.223425807172,0.149837288237,0.8875
20030509A.princeedward.DRLN.BHT,49.2560005188,-57.5041999817,-225.062260073,0.09812023973789999,0.110842909332,0.6425
20030509A.princeedward.SDMD.BHT,39.4101982117,-76.8403015137,-223.399094082,0.138592036469,0.129401005555,0.845
20030509A.princeedward.SSPA.BHT,40.635799408,-77.8876037598,-226.423337703,0.112766833824,0.100136747247,0.9
20030509A.princeedward.YKW3.BHT,62.5615997314,-114.609901428,-233.964250295,0.267050989585,0.0603531659473,0.6125
20030514A.atlantic.BAKOU.BHT,40.4650001526,115.402496338,-223.26416585099997,0.0784372032457,0.122558924573,0.625
20030514A.atlantic.ENH.BHT,30.2761993408,109.494400024,-229.972795126,0.112091300418,0.0766254370594,0.765
20030514A.atlantic.NACB.BHT,24.1737995148,121.594703674,-233.73474404700002,0.147113003751,0.170206097951,0.785
20030514A.atlantic.XAN.BHT,34.0312995911,108.923698425,-228.17641033900003,0.185346621777,0.113222464351,0.6775
20030514A.atlantic.XJYAO.BHT,40.2678985596,115.213302612,-223.24905212299998,0.11569797187799999,0.112868142704,0.8875
20030519A.mexico.KMNB.BHT,24.4638004303,118.388198853,-230.87572790599998,0.6675095128630001,0.06603896477230001,0.705
20030519A.mexico.MORC.BHT,49.776599884,17.5428009033,-233.723903282,0.0820376421337,0.134011619563,0.665
20030519A.mexico.QIZ.BHT,19.0291004181,109.844497681,-226.215927585,0.17820359761399998,0.023518728705599998,0.61
20030519A.mexico.TWGB.BHT,22.8176994324,121.079902649,-228.827905948,0.7396261908480001,0.06848328614030001,0.7075
20030526A.indonesia.DWPF.BHT,28.1103000641,-81.4327011108,-233.620846835,0.113912791987,0.133277587887,0.6225
20030526A.indonesia.EYMN.BHT,47.9462013245,-91.495300293,-223.202246964,0.11076021305299999,0.0927976177648,0.71
20030526A.indonesia.LRAL.BHT,33.0399017334,-86.9978027344,-225.69433026599998,0.11563435714999999,0.163641652,0.7475
20030526A.indonesia.SJG.BHT,18.1091003418,-66.1500015259,-231.72773541700002,0.0471961450858,0.09515884072979999,0.6125
20030528A.mauritius.FFC.BHT,54.7249984741,-101.978302002,-228.81880763799998,0.158916091988,0.0652626603838,0.775
20030528A.mauritius.JCT.BHT,30.4794006348,-99.8022003174,-223.567154375,0.11359850307199999,0.106270972561,0.7625
20030607A.png.LVC.BHT,-22.6126995087,-68.9111022949,-224.39367351,0.20201934126600002,0.180382531537,0.69
20030607A.png.SPB.BHT,-23.5926914215,-47.4269790649,-232.268772527,0.12279559483,0.141300537552,0.7925
20030628A.bismarck.EFI.BHT,-51.6753005981,-58.0637016296,-229.85731680599997,0.10815769176899999,0.096822191836,0.6425
20030628A.bismarck.MSKU.BHT,-1.65569996834,13.6115999222,-228.665840643,0.157060299211,0.107160008726,0.7875
20030715A.png.MCWV.BHT,39.6581001282,-79.8455963135,-224.14824276,0.0855003976057,0.0973372433778,0.7325
20030715A.png.PDCB.BHT,-12.5305995941,-39.1237983704,-227.644138046,0.165714851489,1.52272387509,0.73
20030715A.png.SSPA.BHT,40.635799408,-77.8876037598,-230.530304997,0.0758097708375,0.09111066339479999,0.7575
20030811A.macquarie.ANMO.BHT,34.9459114075,-106.457122803,-224.438615575,0.204466030588,0.113241469433,0.66
20030811A.macquarie.CMB.BHT,38.0345497131,-120.386512756,-224.78925218,0.0944919166388,0.0759845877185,0.6225
20030828A.pacific.ANTO.BHT,39.8680000305,32.7933998108,-233.79561723400002,0.154916811574,0.07586852923389999,0.7475
20030828A.pacific.HIA.BHT,49.270401001,119.741401672,-230.279066737,0.11064337023399999,0.045557676403,0.85
20030828A.pacific.INK.BHT,68.3065032959,-133.525405884,-223.633307023,0.152147383024,0.07055064144050001,0.6575
20030828A.pacific.ISP.BHT,37.8432998657,30.5093002319,-227.393384577,0.251137979482,0.0469617413728,0.6
20030828A.pacific.MDJ.BHT,44.6170005798,129.590805054,-229.64888700400002,0.144080013239,0.0548973513051,0.7275
20030828A.pacific.WDD.BHT,35.8372993469,14.5242004395,-234.23952682400002,0.20549440446699999,0.07932914873989999,0.81
20030902A.tonga.NOVB.BHT,-28.6105003357,-49.5582008362,-231.116230077,0.0859745892028,2.4314577646599997,0.7775
20030906A.pacific.NACB.BHT,24.1737995148,121.594703674,-225.166642864,0.141684855317,0.132440645276,0.8025
20030921A.myanmar.NE80.BHT,30.5,-112.31993103,-223.56593303900002,0.115815883207,0.10104400332699999,0.7075
20030921A.myanmar.USIN.BHT,37.9650001526,-87.6660003662,-234.68875553200002,0.223929383764,0.147024574998,0.865
20030921A.myanmar.WCI.BHT,38.2290000916,-86.293800354,-234.42415539799998,0.225459034353,0.07399646163260001,0.63
20030921A.myanmar.ZIZZ.BHT,34.2616004944,-109.719703674,-229.4922872,0.155376856182,0.161422793923,0.79
20030922A.dominican.CASY.BHT,-66.2791976929,110.535400391,-229.87669712299999,0.18295990560699998,0.183770447561,0.7125
20030922A.dominican.SYO.BHT,-69.0066986084,39.5849990845,-224.887843357,0.14222036361999998,0.20197458243900002,0.67
20030926A.japan.VNDA.BHT,-77.5172424316,161.852813721,-228.21860087599998,0.10015453254899999,0.127389775046,0.7775
20030926A.japan.VNDAB.BHT,-77.5172729492,161.852752686,-229.484568518,0.254330290066,0.12803072348,0.6425
20031001A.russia.BAMB.BHT,-20.0397605896,-46.0308494568,-229.121527623,0.12472059203199999,0.0767163717422,0.8
20031008A.japan.RIOB.BHT,-10.1500997543,-67.7470016479,-231.013117613,0.0926504348367,0.09230247819569999,0.7025
20031102A.newzealand.PAB.BHT,39.5446014404,-4.34989976883,-229.712983346,0.19183585811,0.200417636506,0.6775
20031111A.newzealand.ECH.BHT,48.2163124084,7.15896081924,-234.54390029299998,0.21069167227000002,0.161419294337,0.6025
20031205A.komandorsky.E008.BHT,-77.280166626,160.561477661,-231.60873681400003,0.132231469546,0.0679195598827,0.63
20031205A.komandorsky.JNCT.BHT,-76.931312561,157.90083313,-226.381457265,0.178959765393,0.10745612753599999,0.765
20031210A.taiwan.NE75.BHT,27.293340683,-112.856491089,-223.879810915,0.127180252741,0.181859135036,0.805
20031226A.iran.LCO.BHT,-29.0109996796,-70.7004013062,-226.02490561099998,0.0832821603342,0.11661384432800001,0.69
20040101A.mexico.MC24.BHT,24.1662006378,102.83039856,-230.01462971,0.139232561738,0.154491960802,0.7675
20040109A.png.LVC.BHT,-22.6126995087,-68.9111022949,-228.139184708,0.134796235741,0.21395964469300002,0.7425
20040115A.png.TRQA.BHT,-38.0568008423,-61.9786987305,-230.78355487,0.161854837947,0.37824109112800003,0.6025
20040128A.indonesia.DRLN.BHT,49.2560005188,-57.5041999817,-230.32760659299998,0.119158212426,0.09901605798219999,0.675
20040128A.indonesia.PAL.BHT,41.0055999756,-73.9078979492,-228.08058210299998,0.128095354156,0.11891116005899999,0.6425
20040129A.pacific.AML.BHT,42.1310997009,73.6940994263,-223.395060919,0.105107504759,0.147878571815,0.615
20040129A.pacific.MA2.BHT,59.5755996704,150.770004272,-227.31857245,0.266920600573,0.113853936515,0.745
20040204A.panama.ABKAR.BHT,49.2557983398,59.9430999756,-224.04545544099997,0.211478100638,0.20818626044,0.8075
20040204A.panama.ES26.BHT,29.957660675,97.511428833,-232.706077451,0.28931879244,0.108206008732,0.8725
20040205A.indonesia.CART.BHT,37.5867996216,-1.00119996071,-229.28200873,0.100309499548,0.110741337865,0.64
20040205A.indonesia.SSPA.BHT,40.635799408,-77.8876037598,-223.987429793,0.123275725637,0.0626685115734,0.6925
20040208A.indonesia.CART.BHT,37.5867996216,-1.00119996071,-233.179569938,0.1401261715,0.0778238535508,0.6725
20040208A.indonesia.CCM.BHT,38.0556983948,-91.2445983887,-223.282378535,0.0809725861131,0.0613708210899,0.6525
20040208A.indonesia.MPH.BHT,35.1230010986,-89.9319992065,-234.081931663,0.30268890504,0.05116618195830001,0.6525
20040208A.indonesia.TAM.BHT,22.7914905548,5.52837991714,-230.583497712,0.127538191008,0.18239806724,0.7475
20040221A.southsandwich.CHF.BHT,34.3334083557,-118.025848389,-225.165570353,0.11032516549100001,0.157094848892,0.6825
20040221A.southsandwich.CMB.BHT,38.0345497131,-120.386512756,-225.57022937,0.22499786121800003,0.146965994888,0.7675
20040221A.southsandwich.ES33.BHT,29.7727279663,95.6999359131,-226.544031764,0.12085682848,0.123783387923,0.805
20040221A.southsandwich.ES34.BHT,29.9090042114,95.4723358154,-229.59237894,0.12016760454099999,0.0919273033847,0.7
20040221A.southsandwich.ES35.BHT,29.9605922699,94.7802581787,-225.841252715,0.181703386527,0.167453687289,0.605
20040221A.southsandwich.ES48.BHT,29.4883823395,94.5788726807,-226.81066753599998,0.09777903979360002,0.08292350310260001,0.665
20040221A.southsandwich.FRD.BHT,33.4947013855,-116.602203369,-231.79518837900002,0.136981756461,0.07500759520650001,0.6125
20040221A.southsandwich.NE80.BHT,30.5,-112.31993103,-227.334609108,0.153893771065,0.11448870101099999,0.7275
20040221A.southsandwich.WDC.BHT,40.5800018311,-122.539718628,-232.778178932,0.100471785252,0.125135517247,0.63
20040308A.atlantic.MAJO.BHT,36.5456695557,138.204055786,-229.729943128,0.271859291583,0.0773191841064,0.66
20040408A.chile.H0460.BHT,28.2150993347,85.3573989868,-225.35404374799998,0.19798924992400002,0.13805253535700002,0.6375
20040408A.chile.INU.BHT,35.3499984741,137.029006958,-229.29590207,0.200729595171,0.07228422634750001,0.695
20040408A.chile.KEV.BHT,69.7565002441,27.0034999847,-224.480561407,0.123705556706,0.128213888462,0.745
20040408A.chile.NP085.BHT,28.353099823,83.9548034668,-225.223150714,0.176708571098,0.0414463489285,0.7475
20040503A.chile.FALS.BHT,54.8563995361,-163.417495728,-232.36940946400003,0.0511332727235,0.10440215733100001,0.63
20040609A.india.CCM.BHT,38.0556983948,-91.2445983887,-234.29200729299998,0.17426190619000004,0.0406457689406,0.8375
20040609A.india.EDW2.BHT,34.8810997009,-117.993881226,-229.589601447,0.118970805715,0.122940338149,0.8625
20040609A.india.FFC.BHT,54.7249984741,-101.978302002,-232.63890599799998,0.165801370863,0.072663261108,0.6825
20040609A.india.HUMO.BHT,42.6071014404,-122.956687927,-224.591148246,0.146158605602,0.0943531891513,0.6825
20040609A.india.PAS.BHT,34.1484413147,-118.171173096,-226.548259072,0.171090496628,0.0665635265434,0.77
20040609A.india.POLA.BHT,40.5103988647,15.4878997803,-233.05462579,0.124248472732,0.0989013878356,0.8225
20040629A.costarica.MDJ.BHT,44.6170005798,129.590805054,-224.3690815,0.11814356229299999,0.14362091612400002,0.64
20040701A.auckland.A13.BHT,61.1445999146,-119.069602966,-224.852384742,0.10069748308599999,0.0999355025557,0.7675
20040701A.auckland.H1270.BHT,31.2252006531,85.0720977783,-224.13474943900002,0.112018702943,0.137321014026,0.7125
20040701A.auckland.H1330.BHT,31.6557998657,85.1704025269,-223.94999373599998,0.148145587532,0.127303006006,0.69
20040701A.auckland.H1423.BHT,32.1586990356,83.9242019653,-233.69278803,0.0792653307063,0.07775119913810001,0.7125
20040701A.auckland.SFIR.BHT,43.9047698975,11.8469495773,-223.409116383,0.518120401216,0.107325451876,0.6375
20040701A.auckland.TAM.BHT,22.7914905548,5.52837991714,-233.68208583400002,0.162689121692,0.05066131323419999,0.7975
20040701A.auckland.YKW3.BHT,62.5615997314,-114.609901428,-224.950238422,0.200894031005,0.07146417330410001,0.775
20040708A.pacific.BFO.BHT,48.3301010132,8.32960033417,-226.865805039,0.185881731899,0.056015427892199994,0.6675
20040708A.pacific.GRFO.BHT,49.6908988953,11.2202997208,-231.443632205,0.292839249703,0.110392887786,0.805
20040708A.pacific.H1530.BHT,33.1190986633,84.2210006714,-232.84411159200002,0.188040688824,0.136203783316,0.84
20040708A.pacific.KIEV.BHT,50.7011985779,29.224199295,-233.826773952,0.11646797362700001,0.0423406677078,0.8425
20040716A.pacific.ALDC.BHT,39.9589996338,16.3812999725,-233.83555690900002,0.255220943364,0.09479566705939999,0.605
20040716A.pacific.BW06.BHT,42.7667007446,-109.558296204,-225.279471097,0.104092736987,0.102171634363,0.9325
20040716A.pacific.ILCA.BHT,40.6175994873,16.877199173,-233.092017085,0.09009764568610001,0.110889771317,0.73
20040716A.pacific.RCCL.BHT,40.2956008911,15.055100441,-231.34637996,0.132469467491,0.10747972301799999,0.73
20040801A.pacific.H1010.BHT,29.3355007172,85.8364028931,-224.321483779,0.176750089045,0.192044295868,0.73
20040801A.pacific.H1020.BHT,29.4130001068,85.7369003296,-225.32152465099998,0.0684169105712,0.139678673581,0.68
20040801A.pacific.HIA.BHT,49.270401001,119.741401672,-233.32181170400003,0.203147720695,0.051556939615099995,0.685
20040801A.pacific.ORV.BHT,39.5545082092,-121.500358582,-225.329559167,0.332207209553,0.0682365355056,0.835
20040801A.pacific.QIZ.BHT,19.0291004181,109.844497681,-231.96490672,0.131236329673,0.0477053922253,0.625
20040801A.pacific.YKW3.BHT,62.5615997314,-114.609901428,-226.287879922,0.156259439037,0.0659758123344,0.64
20040828A.chile.ATKA.BHT,52.2015991211,-174.197494507,-225.800120848,0.09341914438980001,0.189201623602,0.765
20040828A.chile.ES23.BHT,30.690700531,97.2610015869,-229.913711633,0.09722340624430001,0.0833180115267,0.765
20040828A.chile.H1010.BHT,29.3355007172,85.8364028931,-234.38398416099997,0.235148687252,0.06927629259760001,0.73
20040828A.chile.KIEV.BHT,50.7011985779,29.224199295,-233.673781416,0.0704855727422,0.11416460470100001,0.6925
20040828A.chile.LVZ.BHT,67.8979034424,34.6514015198,-227.841602718,0.0812837519537,0.0477384803113,0.735
20040905A.honshu.MBO.BHT,14.3920240402,-16.9554672241,-234.570187319,0.132975914163,0.19393655794700002,0.855
20040905A.japan.MBO.BHT,14.3920240402,-16.9554672241,-232.615808395,0.135817396373,0.114154072205,0.6675
20040906A.southsandwich.ELSH.BHT,41.9869003296,114.455596924,-228.554802907,0.270404866774,0.115921139167,0.6375
20040906A.southsandwich.ES23.BHT,30.690700531,97.2610015869,-227.066772023,0.0932036794908,0.0676461990939,0.675
20040906A.southsandwich.H1330.BHT,31.6557998657,85.1704025269,-229.258742877,0.29954011607299996,0.195848562615,0.77
20040906A.southsandwich.OT03.BHT,44.4072494507,-122.466880798,-223.831224266,0.0793076960222,0.0651839199338,0.9075
20040906A.southsandwich.QIZ.BHT,19.0291004181,109.844497681,-225.42791569999997,0.138245694976,0.0835581383433,0.73
20040907A.argentina.H1270.BHT,31.2252006531,85.0720977783,-232.325730822,0.16080467326,0.190094645136,0.6675
20040907A.argentina.MC17.BHT,26.4706001282,101.74369812,-233.88865186099997,0.182673534724,0.17944346536400002,0.665
20040908A.japan.SX17.BHT,40.736000061,15.8475999832,-228.305487202,0.138200849333,0.0814055546583,0.86
20040909A.honduras.BRVK.BHT,53.0581016541,70.2827987671,-223.147589877,0.266705390811,0.131930983819,0.625
20040919A.aleutian.CPUP.BHT,-26.3306598663,-57.3309516907,-234.153905694,0.13238596454399998,0.13037765278,0.64
20040928A.africa.ACCN.BHT,43.3843002319,-73.6678009033,-227.159223078,0.11798190207800001,0.0530565471953,0.74
20040928A.africa.LRAL.BHT,33.0348014832,-86.9978027344,-229.092223185,0.194923984503,0.0950259269786,0.805
20041008A.solomon.B5.BHT,11.5135002136,-84.8355026245,-232.64959735,0.16660350447,0.0552290273499,0.67
20041008A.solomon.F6.BHT,11.3652000427,-85.8208999634,-224.974829791,0.19044243248300002,0.0906455538288,0.7925
20041008A.solomon.JTS.BHT,10.2908000946,-84.9524993896,-226.250285596,0.10096001301799999,0.08759819554839998,0.82
20041102A.vancouver.BOSA.BHT,-28.6140995026,25.2555294037,-234.262544905,0.0884739578218,0.07165404049889999,0.66
20041102A.vancouver.DRV.BHT,-66.6649093628,140.002075195,-230.462253842,0.0507026651404,0.135549634628,0.895
20041109A.solomon.ATD.BHT,11.529999733,42.8470001221,-225.431415362,0.229084904026,0.09007648618239998,0.6925
20041109A.solomon.JMPC.BHT,9.88720035553,-67.3967971802,-228.82299839799998,0.08162423201380001,0.0554576276765,0.62
20041109A.solomon.MBAR.BHT,-0.601899981499,30.738199234,-229.77917643400002,0.152202718821,0.0722084593507,0.8275
20041111A.japan.STPC.BHT,8.13650035858,-66.2544021606,-223.208291522,0.09871617419199999,0.07326792530960001,0.73
20041120A.costarica.RER.BHT,-21.1711997986,55.7398605347,-228.956055768,0.258007413572,0.143811198873,0.7125
20041126A.indonesia.BLA.BHT,37.2112998962,-80.4204864502,-233.43408655,0.13891213424,0.10847950844000001,0.6
20041126A.indonesia.BRNJ.BHT,40.682800293,-74.5660018921,-229.44569757099998,0.118904865421,0.13242695547900002,0.69
20041126A.indonesia.KITT2.BHT,31.9769992828,-111.575996399,-226.351777436,0.0520744992,0.427256138214,0.6425
20041126A.indonesia.SHEL.BHT,-15.9588003159,-5.74569988251,-228.393616489,0.22253927630800002,0.07354196049860001,0.625
20041128A.easterisland.DPC.BHT,50.3502006531,16.3222007751,-229.97216865099998,0.28070792656300003,0.0621310435068,0.6275
20041128A.easterisland.GRFO.BHT,49.6908988953,11.2202997208,-225.002332144,0.0817792735964,0.110288451272,0.715
20041128A.easterisland.KHC.BHT,49.1309013367,13.5782003403,-223.835824827,0.0682861497251,0.06387428956,0.625
20041128A.easterisland.VLC.BHT,44.1594009399,10.3864002228,-225.190965642,0.0823051802808,0.139129739674,0.7525
20041128A.indonesia.CART.BHT,37.5867996216,-1.00119996071,-231.171660118,0.057276601363500004,0.0831513654815,0.665
20041128A.indonesia.DBIC.BHT,6.67015981674,-4.85656023026,-232.19975787200002,0.0764259610894,0.082314145266,0.6325
20041214A.honduras.CASY.BHT,-66.2791976929,110.535400391,-232.63482448099998,0.0989748490298,0.0969226432017,0.7325
20041214A.honduras.NACB.BHT,24.1737995148,121.594703674,-234.268667662,0.127417867859,0.10212600585300001,0.815
20041214A.honduras.TDCB.BHT,24.2527008057,121.158302307,-229.529619684,0.14968311717,0.103623956093,0.875
20041214A.honduras.YHNB.BHT,24.669500351,121.375701904,-232.822461244,0.205072747343,0.08246795464060001,0.675
20050101A.sumatera.I05A.BHT,44.1626014709,-121.267501831,-227.246739273,0.261395487131,0.0608011584313,0.6325
20050101A.sumatera.NEW.BHT,48.2641983032,-117.122703552,-226.427432595,0.129358485675,0.0374041638839,0.7975
20050101A.sumatera.PLM01.BHT,-46.1772994995,-74.4319000244,-227.368668351,0.122790113499,0.0774478391225,0.8
20050103A.macquarie.CSS.BHT,34.961101532,33.3310012817,-233.877702618,0.10921936200999999,0.207679952435,0.735
20050103A.macquarie.YAK.BHT,62.03099823,129.680496216,-226.72819444799998,0.1583507463,0.14062393565099998,0.805
20050112A.atlantic.H1110.BHT,30.066400528,85.5525970459,-223.678114393,0.106215537071,0.09640362214060001,0.62
20050112A.atlantic.H1120.BHT,30.1380996704,85.4145965576,-223.41595643099998,0.09621668305360001,0.11214045952299999,0.9275
20050112A.atlantic.H1210.BHT,30.7821006775,85.1093978882,-224.85323473900002,0.197123917489,0.0793806519115,0.62
20050122A.solomon.CM26.BHT,7.26499986649,13.5480003357,-232.77165615299998,0.0705320150291,0.100253881649,0.68
20050128A.ecuador.MBWA.BHT,-21.1590003967,119.731300354,-234.49732899900002,0.256219498537,0.16553213229,0.62
20050216A.atlantic.CHKZ.BHT,53.6762008667,70.615196228,-225.11492862900002,0.0924395214272,0.10975162974199999,0.6825
20050216A.atlantic.H1500.BHT,32.8945999146,84.2863006592,-223.765297683,0.22993839303599997,0.0728541572484,0.6025
20050216A.atlantic.KMI.BHT,25.1233005524,102.739997864,-225.982542073,0.18095215467700002,0.0723156169283,0.8325
20050216A.atlantic.QIZ.BHT,19.0291004181,109.844497681,-228.35700768599997,0.08000224564410001,0.07611200148149999,0.6125
20050219A.indonesia.LCO.BHT,-29.0109996796,-70.7004013062,-231.693356687,0.0802707229715,0.19628752106800001,0.6275
20050219A.indonesia.UT55.BHT,37.6100006104,-110.697998047,-234.34436506400002,0.277357352073,0.129295748815,0.7825
20050226A.sumatera.UTMT.BHT,36.3497009277,-88.8636016846,-229.587523784,0.0985921875451,0.11591808481799999,0.6375
20050306A.solomon.MBAR.BHT,-0.601899981499,30.738199234,-226.99268274099998,0.07565850915,0.147838466447,0.7125
20050320A.japan.COVE.BHT,10.7188997269,-84.4001998901,-226.807509926,0.147347377617,0.09814622077030001,0.645
20050320A.japan.HDC.BHT,10.0020704269,-84.1113891602,-230.198085451,0.0567495623669,0.0726869602694,0.655
20050320A.japan.MPG.BHT,5.11010980606,-52.6444816589,-231.723910474,0.11693066539100001,0.113095579274,0.8525
