file,handpick,autopick,quality
20070817A.banda.R15A.BHT_auto.sac,-0.32,94.00
20070817A.banda.RPV.BHT_auto.sac,-0.27,92.00
20070817A.banda.RRX.BHT_auto.sac,-0.24,92.00
20070817A.banda.S04C.BHT_auto.sac,-0.11,95.00
20070817A.banda.S065.BHT_auto.sac,-22.33,89.00
20070817A.banda.S070.BHT_auto.sac,-0.00,91.00
20070817A.banda.S10A.BHT_auto.sac,-0.21,94.00
20070817A.banda.S11A.BHT_auto.sac,-0.39,94.00
20070817A.banda.S12A.BHT_auto.sac,-0.39,94.00
20070817A.banda.S16A.BHT_auto.sac,-0.29,94.00
20070817A.banda.SCZ.BHT_auto.sac,-0.20,95.00
20070817A.banda.SMM.BHT_auto.sac,-0.08,94.00
20070817A.banda.SNPA4.BHT_auto.sac,-0.26,94.00
20070817A.banda.SNPF6.BHT_auto.sac,-0.40,91.00
20070817A.banda.SVD.BHT_auto.sac,-0.14,94.00
20070817A.banda.T06C.BHT_auto.sac,-0.49,91.00
20070817A.banda.T11A.BHT_auto.sac,-0.06,91.00
20070817A.banda.T12A.BHT_auto.sac,-0.37,94.00
20070817A.banda.T13A.BHT_auto.sac,-0.11,95.00
20070817A.banda.T14A.BHT_auto.sac,-0.02,89.00
20070817A.banda.TEZI.BHT_auto.sac,0.00,92.00
20070817A.banda.TGUH.BHT_auto.sac,-0.23,86.00
20070817A.banda.TIN.BHT_auto.sac,-0.28,95.00
20070817A.banda.TPNV.BHT_auto.sac,-0.14,92.00
20070817A.banda.TRO.BHT_auto.sac,-0.22,94.00
20070817A.banda.TUC.BHT_auto.sac,-0.29,94.00
20070817A.banda.TX31.BHT_auto.sac,-0.03,90.00
20070817A.banda.U04C.BHT_auto.sac,-0.08,91.00
20070817A.banda.U11A.BHT_auto.sac,-0.02,94.00
20070817A.banda.U12A.BHT_auto.sac,-0.43,86.00
20070817A.banda.V11A.BHT_auto.sac,-0.26,89.00
20070817A.banda.V14A.BHT_auto.sac,-0.26,94.00
20070817A.banda.V15A.BHT_auto.sac,-0.03,90.00
20070817A.banda.V18A.BHT_auto.sac,-0.49,94.00
20070817A.banda.VCS.BHT_auto.sac,-0.36,92.00
20070817A.banda.VES.BHT_auto.sac,-0.40,94.00
20070817A.banda.W03.BHT_auto.sac,-21.00,90.00
20070817A.banda.W05.BHT_auto.sac,-21.93,94.00
20070817A.banda.W08.BHT_auto.sac,-21.39,94.00
20070817A.banda.W110.BHT_auto.sac,-21.23,90.00
20070817A.banda.W12A.BHT_auto.sac,-0.19,94.00
20070817A.banda.W14A.BHT_auto.sac,-0.16,94.00
20070817A.banda.W15A.BHT_auto.sac,-0.20,94.00
20070817A.banda.W15.BHT_auto.sac,-0.33,88.00
20070817A.banda.W16.BHT_auto.sac,0.01,92.00
20070817A.banda.W19A.BHT_auto.sac,-0.17,96.00
20070817A.banda.WDC.BHT_auto.sac,-0.18,94.00
20070817A.banda.X13A.BHT_auto.sac,-0.42,92.00
20070817A.banda.X18A.BHT_auto.sac,-0.29,94.00
20070817A.banda.Y12C.BHT_auto.sac,-0.28,94.00
20070817A.banda.Y13A.BHT_auto.sac,-0.39,92.00
20070817A.banda.Y16A.BHT_auto.sac,-0.40,92.00
20070817A.banda.Y17A.BHT_auto.sac,-0.25,94.00
20070817A.banda.YBH.BHT_auto.sac,-0.03,94.00
20070817A.banda.YOS02.BHT_auto.sac,-0.24,94.00
20070817A.banda.YOS03.BHT_auto.sac,-0.14,94.00
20070817A.banda.YOS04.BHT_auto.sac,-0.36,92.00
20070817A.banda.YOS08.BHT_auto.sac,-0.17,94.00
20070817A.banda.YOS09.BHT_auto.sac,-0.34,94.00
20070817A.banda.YOS11.BHT_auto.sac,-0.11,94.00
20070817A.banda.Z14A.BHT_auto.sac,-0.38,94.00
20070817A.banda.Z18A.BHT_auto.sac,-0.23,94.00
20070820A.atlantic.BBOO.BHT_auto.sac,-0.01,94.00
20070820A.atlantic.BILL.BHT_auto.sac,-0.36,94.00
20070820A.atlantic.CAN.BHT_auto.sac,-0.19,90.00
20070820A.atlantic.CNB.BHT_auto.sac,-0.14,94.00
20070820A.atlantic.CTA.BHT_auto.sac,-0.17,78.00
20070820A.atlantic.CTAO.BHT_auto.sac,-0.38,94.00
20070820A.atlantic.DRV.BHT_auto.sac,-0.21,92.00
20070820A.atlantic.F16.BHT_auto.sac,-0.01,70.00
20070820A.atlantic.FFANG.BHT_auto.sac,-0.30,94.00
20070820A.atlantic.HGOU.BHT_auto.sac,-0.19,94.00
20070820A.atlantic.HNR.BHT_auto.sac,-0.42,94.00
20070820A.atlantic.HSONG.BHT_auto.sac,-0.15,94.00
20070820A.atlantic.KMNB.BHT_auto.sac,-0.16,89.00
20070820A.atlantic.KNDC.BHT_auto.sac,-0.34,94.00
20070820A.atlantic.KOM.BHT_auto.sac,-0.51,94.00
20070820A.atlantic.MAJO.BHT_auto.sac,-0.16,92.00
20070820A.atlantic.MDJ.BHT_auto.sac,-0.19,94.00
20070820A.atlantic.MOO.BHT_auto.sac,-0.37,94.00
20070820A.atlantic.OGS.BHT_auto.sac,0.06,94.00
20070820A.atlantic.QJPZ.BHT_auto.sac,-0.17,94.00
20070820A.atlantic.SBA.BHT_auto.sac,-0.11,94.00
20070820A.atlantic.SSLB.BHT_auto.sac,-0.32,95.00
20070820A.atlantic.STKA.BHT_auto.sac,-0.44,95.00
20070820A.atlantic.TAOE.BHT_auto.sac,-0.37,95.00
20070820A.atlantic.TAU.BHT_auto.sac,-0.26,96.00
20070820A.atlantic.TOO.BHT_auto.sac,-0.14,89.00
20070820A.atlantic.VNDA.BHT_auto.sac,-0.33,94.00
20070820A.atlantic.WTANG.BHT_auto.sac,-0.50,83.00
20070820A.atlantic.XDIAN.BHT_auto.sac,-0.52,96.00
20070820A.atlantic.YAK.BHT_auto.sac,-0.09,94.00
20070820A.atlantic.YHNB.BHT_auto.sac,-0.18,94.00
20070820A.atlantic.YNG.BHT_auto.sac,0.09,91.00
20070820A.atlantic.YULB.BHT_auto.sac,-0.24,94.00
20070820A.philippine.BBSR.BHT_auto.sac,-13.26,95.00
20070820A.philippine.CUC.BHT_auto.sac,-23.71,37.00
20070820A.philippine.LBNH.BHT_auto.sac,-13.08,94.00
20070820A.philippine.MVL.BHT_auto.sac,-0.26,94.00
20070820A.philippine.NCB.BHT_auto.sac,-13.35,94.00
20070820A.philippine.PAL.BHT_auto.sac,-12.60,94.00
20070901A.california.ABKAR.BHT_auto.sac,-0.29,89.00
20070901A.california.AKTO.BHT_auto.sac,-0.18,92.00
20070901A.california.ANTO.BHT_auto.sac,-0.39,94.00
20070901A.california.BOSA.BHT_auto.sac,-0.10,95.00
20070901A.california.DRV.BHT_auto.sac,-0.23,94.00
20070901A.california.FITZ.BHT_auto.sac,-0.09,95.00
20070901A.california.GNI.BHT_auto.sac,-0.27,90.00
20070901A.california.GS04.BHT_auto.sac,-0.34,90.00
20070901A.california.IDI.BHT_auto.sac,-0.39,93.00
20070901A.california.KIV.BHT_auto.sac,-0.22,94.00
20070901A.california.KMI.BHT_auto.sac,-0.43,94.00
20070901A.california.KMNB.BHT_auto.sac,0.08,94.00
20070901A.california.NACB.BHT_auto.sac,-0.40,94.00
20070901A.california.QIZ.BHT_auto.sac,-9.14,94.00
20070901A.california.S035.BHT_auto.sac,-0.25,94.00
20070901A.california.S038.BHT_auto.sac,-0.22,94.00
20070901A.california.S042.BHT_auto.sac,-0.32,94.00
20070901A.california.YULB.BHT_auto.sac,-0.19,66.00
20070901A.california.ZRNK.BHT_auto.sac,-0.30,90.00
20070907A.pacific.A05A.BHT_auto.sac,-0.34,95.00
20070907A.pacific.AKTO.BHT_auto.sac,-0.43,94.00
20070907A.pacific.AML.BHT_auto.sac,-0.12,79.00
20070907A.pacific.B09A.BHT_auto.sac,-0.21,90.00
20070907A.pacific.BJT.BHT_auto.sac,-0.23,90.00
20070907A.pacific.C10A.BHT_auto.sac,-0.35,90.00
20070907A.pacific.C11A.BHT_auto.sac,-0.53,90.00
20070907A.pacific.C13A.BHT_auto.sac,-0.34,90.00
20070907A.pacific.E11A.BHT_auto.sac,-0.52,90.00
20070907A.pacific.ECH.BHT_auto.sac,-0.14,94.00
20070907A.pacific.F08A.BHT_auto.sac,-31.01,55.00
20070907A.pacific.F12A.BHT_auto.sac,-0.47,94.00
20070907A.pacific.FUORN.BHT_auto.sac,-0.08,95.00
20070907A.pacific.GRA1.BHT_auto.sac,-0.21,95.00
20070907A.pacific.GRFO.BHT_auto.sac,0.15,91.00
20070907A.pacific.HAWA.BHT_auto.sac,-0.16,90.00
20070907A.pacific.KHC.BHT_auto.sac,0.07,94.00
20070907A.pacific.KKAR.BHT_auto.sac,-0.34,94.00
20070907A.pacific.LTH.BHT_auto.sac,-0.26,90.00
20070907A.pacific.S060.BHT_auto.sac,-0.22,95.00
20070907A.pacific.SENIN.BHT_auto.sac,-0.49,93.00
20070907A.pacific.SFJD.BHT_auto.sac,-0.26,90.00
20070907A.pacific.TLY.BHT_auto.sac,0.07,95.00
20070907A.pacific.ULN.BHT_auto.sac,-0.50,91.00
20070907A.pacific.VLC.BHT_auto.sac,-0.29,95.00
20070907A.pacific.W11.BHT_auto.sac,-30.32,52.00
20070907A.pacific.W15.BHT_auto.sac,-0.26,90.00
20070907A.pacific.WHIT.BHT_auto.sac,-0.20,90.00
20070910A.colombia.KBL.BHT_auto.sac,-0.11,94.00
20070910A.colombia.KKAR.BHT_auto.sac,-0.22,94.00
20070910A.colombia.KURK.BHT_auto.sac,16.27,66.00
20070910A.colombia.MBWA.BHT_auto.sac,-0.14,94.00
20070910A.colombia.MTN.BHT_auto.sac,-0.46,66.00
20070910A.colombia.NWAO.BHT_auto.sac,0.04,94.00
20070910A.colombia.TOO.BHT_auto.sac,16.98,94.00
20070910A.colombia.VOS.BHT_auto.sac,16.10,40.00
20070913A.pacific.BFO.BHT_auto.sac,-0.04,91.00
20070913A.pacific.BNI.BHT_auto.sac,-0.45,90.00
20070913A.pacific.C10.BHT_auto.sac,-0.39,90.00
20070913A.pacific.C11A.BHT_auto.sac,-0.14,91.00
20070913A.pacific.CCM.BHT_auto.sac,0.08,68.00
20070913A.pacific.COR.BHT_auto.sac,-0.04,88.00
20070913A.pacific.D09.BHT_auto.sac,-0.09,94.00
20070913A.pacific.DBIC.BHT_auto.sac,-9.27,76.00
20070913A.pacific.DPC.BHT_auto.sac,-0.27,90.00
20070913A.pacific.ECH.BHT_auto.sac,-0.48,90.00
20070913A.pacific.ECSD.BHT_auto.sac,-0.26,90.00
20070913A.pacific.F04.BHT_auto.sac,-0.05,90.00
20070913A.pacific.FVM.BHT_auto.sac,-0.35,71.00
20070913A.pacific.GNI.BHT_auto.sac,-0.06,94.00
20070913A.pacific.HGN.BHT_auto.sac,-0.16,95.00
20070913A.pacific.INCN.BHT_auto.sac,-0.03,90.00
20070913A.pacific.ISCO.BHT_auto.sac,-0.02,89.00
20070913A.pacific.KBS.BHT_auto.sac,-0.19,94.00
20070913A.pacific.KIV.BHT_auto.sac,-0.24,95.00
20070913A.pacific.KSU1.BHT_auto.sac,-0.04,94.00
20070913A.pacific.L16A.BHT_auto.sac,-0.04,90.00
20070913A.pacific.N19A.BHT_auto.sac,-0.19,94.00
20070913A.pacific.NACB.BHT_auto.sac,0.13,90.00
20070913A.pacific.PAB.BHT_auto.sac,-0.30,90.00
20070913A.pacific.PESTR.BHT_auto.sac,-0.34,90.00
20070913A.pacific.PVAQ.BHT_auto.sac,-0.34,96.00
20070913A.pacific.Q18A.BHT_auto.sac,-0.18,94.00
20070913A.pacific.QIZ.BHT_auto.sac,-0.25,90.00
20070913A.pacific.SSB.BHT_auto.sac,-0.23,91.00
20070913A.pacific.SSLB.BHT_auto.sac,-0.23,96.00
20070913A.pacific.TIR.BHT_auto.sac,-0.27,94.00
20070913A.pacific.TLY.BHT_auto.sac,-0.34,91.00
20070913A.pacific.TUE.BHT_auto.sac,-0.14,96.00
20070913A.pacific.TWGB.BHT_auto.sac,-0.41,94.00
20070913A.pacific.ULN.BHT_auto.sac,-0.19,90.00
20070913A.pacific.VLC.BHT_auto.sac,-0.44,90.00
20070913A.pacific.VSL.BHT_auto.sac,0.03,94.00
20070913A.pacific.WMQ.BHT_auto.sac,-0.20,90.00
20070913A.pacific.YULB.BHT_auto.sac,-0.09,90.00
20070914A.indonesia.FDF.BHT_auto.sac,-0.09,86.00
20070914A.indonesia.RTC.BHT_auto.sac,-16.28,94.00
20070919A.indonesia.BBSR.BHT_auto.sac,0.09,94.00
20070919A.indonesia.FOR.BHT_auto.sac,-0.12,95.00
20070919A.indonesia.HCNY.BHT_auto.sac,-0.27,94.00
20070919A.indonesia.NCB.BHT_auto.sac,-0.51,94.00
20070919A.indonesia.PAL.BHT_auto.sac,-0.32,90.00
20070920A.indonesia.BINY.BHT_auto.sac,-0.16,96.00
20070920A.indonesia.CUNY.BHT_auto.sac,0.06,94.00
20070920A.indonesia.DRLN.BHT_auto.sac,-0.42,94.00
20070920A.indonesia.FOR.BHT_auto.sac,-0.06,94.00
20070920A.indonesia.FRNY.BHT_auto.sac,-0.38,94.00
20070920A.indonesia.GLMI.BHT_auto.sac,-0.13,91.00
20070920A.indonesia.GTBY.BHT_auto.sac,-0.10,94.00
20070920A.indonesia.HCNY.BHT_auto.sac,-0.32,94.00
20070920A.indonesia.LBNH.BHT_auto.sac,-0.12,94.00
20070920A.indonesia.LONY.BHT_auto.sac,-0.18,94.00
20070920A.indonesia.MVL.BHT_auto.sac,-0.24,95.00
20070920A.indonesia.NCB.BHT_auto.sac,-0.22,94.00
20070920A.indonesia.PTN.BHT_auto.sac,-0.36,94.00
20070920A.indonesia.PVMO.BHT_auto.sac,-15.74,94.00
20070920A.indonesia.SCHQ.BHT_auto.sac,-0.31,81.00
20070920A.indonesia.SDMD.BHT_auto.sac,-0.38,94.00
20070920A.indonesia.SDV.BHT_auto.sac,-0.56,97.00
20070926A.indonesia.FDF.BHT_auto.sac,-0.02,91.00
20070926A.png.CMLA.BHT_auto.sac,-11.14,67.00
20070927A.loyalty.ABKAR.BHT_auto.sac,-11.11,94.00
20070927A.loyalty.ABKT.BHT_auto.sac,-0.14,73.00
20070927A.loyalty.AKTO.BHT_auto.sac,-11.11,94.00
20070927A.loyalty.AML.BHT_auto.sac,-11.12,91.00
20070927A.loyalty.ARU.BHT_auto.sac,0.10,94.00
20070927A.loyalty.BFO.BHT_auto.sac,-12.06,94.00
20070927A.loyalty.BVAR.BHT_auto.sac,-11.33,94.00
20070927A.loyalty.CHKZ.BHT_auto.sac,-11.25,94.00
20070927A.loyalty.CMLA.BHT_auto.sac,-0.44,72.00
20070927A.loyalty.CPUP.BHT_auto.sac,-0.10,76.00
20070927A.loyalty.CUC.BHT_auto.sac,-11.28,94.00
20070927A.loyalty.DBIC.BHT_auto.sac,-0.16,72.00
20070927A.loyalty.DIVS.BHT_auto.sac,-11.48,94.00
20070927A.loyalty.DPC.BHT_auto.sac,-11.31,94.00
20070927A.loyalty.DRLN.BHT_auto.sac,-11.25,94.00
20070927A.loyalty.ESK.BHT_auto.sac,-0.06,94.00
20070927A.loyalty.FRB.BHT_auto.sac,-11.56,94.00
20070927A.loyalty.FUORN.BHT_auto.sac,-11.54,96.00
20070927A.loyalty.GNI.BHT_auto.sac,-0.11,71.00
20070927A.loyalty.GRA1.BHT_auto.sac,-11.60,94.00
20070927A.loyalty.GRFO.BHT_auto.sac,-11.98,94.00
20070927A.loyalty.HGN.BHT_auto.sac,-11.69,94.00
20070927A.loyalty.IDI.BHT_auto.sac,-12.01,92.00
20070927A.loyalty.KBL.BHT_auto.sac,-11.11,94.00
20070927A.loyalty.KEV.BHT_auto.sac,-0.25,95.00
20070927A.loyalty.KHC.BHT_auto.sac,-11.55,94.00
20070927A.loyalty.KIEV.BHT_auto.sac,-0.31,65.00
20070927A.loyalty.KIV.BHT_auto.sac,-11.23,95.00
20070927A.loyalty.KKAR.BHT_auto.sac,-0.05,72.00
20070927A.loyalty.KONO.BHT_auto.sac,-11.82,94.00
20070927A.loyalty.KURK.BHT_auto.sac,-10.77,94.00
20070927A.loyalty.LBNH.BHT_auto.sac,-0.37,84.00
20070927A.loyalty.LBTB.BHT_auto.sac,-11.04,92.00
20070927A.loyalty.LVZ.BHT_auto.sac,-11.46,81.00
20070927A.loyalty.MBO.BHT_auto.sac,-11.96,95.00
20070927A.loyalty.MPG.BHT_auto.sac,-0.28,94.00
20070927A.loyalty.OBN.BHT_auto.sac,-11.76,94.00
20070927A.loyalty.OJC.BHT_auto.sac,-11.22,94.00
20070927A.loyalty.PAB.BHT_auto.sac,-11.85,94.00
20070927A.loyalty.PESTR.BHT_auto.sac,-12.64,94.00
20070927A.loyalty.PVAQ.BHT_auto.sac,-11.55,94.00
20070927A.loyalty.RTC.BHT_auto.sac,-12.13,94.00
20070927A.loyalty.S002.BHT_auto.sac,-11.47,94.00
20070927A.loyalty.S003.BHT_auto.sac,-11.63,92.00
20070927A.loyalty.S005.BHT_auto.sac,-11.51,94.00
20070927A.loyalty.S006.BHT_auto.sac,-11.22,94.00
20070927A.loyalty.S008.BHT_auto.sac,-0.23,74.00
20070927A.loyalty.S009.BHT_auto.sac,-11.57,94.00
20070927A.loyalty.S011.BHT_auto.sac,-0.19,71.00
20070927A.loyalty.S014.BHT_auto.sac,-11.47,94.00
20070927A.loyalty.S019.BHT_auto.sac,-11.17,94.00
20070927A.loyalty.S021.BHT_auto.sac,-12.24,94.00
20070927A.loyalty.S022.BHT_auto.sac,-11.08,94.00
20070927A.loyalty.S028.BHT_auto.sac,-11.22,94.00
20070927A.loyalty.S031.BHT_auto.sac,-0.31,70.00
20070927A.loyalty.S035.BHT_auto.sac,-11.84,94.00
20070927A.loyalty.S039.BHT_auto.sac,-11.13,92.00
20070927A.loyalty.S042.BHT_auto.sac,-11.49,94.00
20070927A.loyalty.S104.BHT_auto.sac,-11.69,94.00
20070927A.loyalty.SCHQ.BHT_auto.sac,-11.43,94.00
20070927A.loyalty.SENIN.BHT_auto.sac,-11.61,94.00
20070927A.loyalty.SPB.BHT_auto.sac,-11.09,94.00
20070927A.loyalty.SSB.BHT_auto.sac,-11.13,94.00
20070927A.loyalty.SUW.BHT_auto.sac,-0.34,94.00
20070927A.loyalty.TAM.BHT_auto.sac,-0.36,94.00
20070927A.loyalty.TIP.BHT_auto.sac,-11.76,94.00
20070927A.loyalty.TIR.BHT_auto.sac,-11.72,94.00
20070927A.loyalty.TKM2.BHT_auto.sac,-10.89,94.00
20070927A.loyalty.TUE.BHT_auto.sac,-0.46,94.00
20070927A.loyalty.ULHL.BHT_auto.sac,-10.46,92.00
20070927A.loyalty.VLC.BHT_auto.sac,-11.81,94.00
20070927A.loyalty.VOS.BHT_auto.sac,-11.28,94.00
20070927A.loyalty.VSU.BHT_auto.sac,-11.48,95.00
20070927A.loyalty.ZRNK.BHT_auto.sac,-11.59,94.00
20070928A.loyalty.DBIC.BHT_auto.sac,-10.37,94.00
20070928A.loyalty.DIVS.BHT_auto.sac,-0.18,94.00
20070928A.loyalty.DRLN.BHT_auto.sac,-0.04,68.00
20070928A.loyalty.IDI.BHT_auto.sac,0.12,94.00
20070928A.loyalty.SUMG.BHT_auto.sac,-10.41,92.00
20070928A.loyalty.TIP.BHT_auto.sac,-10.76,94.00
20070928A.loyalty.TKM2.BHT_auto.sac,-10.17,95.00
20070928A.loyalty.TRQA.BHT_auto.sac,-10.01,89.00
20070930A.auckland.116A.BHT_auto.sac,-0.06,78.00
20070930A.auckland.118A.BHT_auto.sac,-0.13,64.00
20070930A.auckland.119A.BHT_auto.sac,0.08,78.00
20070930A.auckland.218A.BHT_auto.sac,-0.05,86.00
20070930A.auckland.219A.BHT_auto.sac,-0.16,80.00
20070930A.auckland.319A.BHT_auto.sac,-0.25,74.00
20070930A.auckland.A01.BHT_auto.sac,-0.23,74.00
20070930A.auckland.A05.BHT_auto.sac,52.63,74.00
20070930A.auckland.A08A.BHT_auto.sac,-0.15,76.00
20070930A.auckland.A09A.BHT_auto.sac,-10.44,85.00
20070930A.auckland.A10A.BHT_auto.sac,-0.08,79.00
20070930A.auckland.A12A.BHT_auto.sac,-0.05,79.00
20070930A.auckland.A13A.BHT_auto.sac,-0.25,75.00
20070930A.auckland.A15A.BHT_auto.sac,-0.47,82.00
20070930A.auckland.ANTO.BHT_auto.sac,-10.88,94.00
20070930A.auckland.B04A.BHT_auto.sac,-0.04,75.00
20070930A.auckland.B09A.BHT_auto.sac,-0.31,66.00
20070930A.auckland.B10A.BHT_auto.sac,-0.18,71.00
20070930A.auckland.B12A.BHT_auto.sac,-0.03,82.00
20070930A.auckland.B13A.BHT_auto.sac,0.02,80.00
20070930A.auckland.B16A.BHT_auto.sac,-0.48,72.00
20070930A.auckland.BAGL.BHT_auto.sac,-10.37,88.00
20070930A.auckland.BBB.BHT_auto.sac,-0.29,81.00
20070930A.auckland.BEK.BHT_auto.sac,-0.00,78.00
20070930A.auckland.BLA.BHT_auto.sac,-10.75,91.00
20070930A.auckland.BLO.BHT_auto.sac,-0.23,79.00
20070930A.auckland.C01.BHT_auto.sac,-0.37,81.00
20070930A.auckland.C02.BHT_auto.sac,-0.01,81.00
20070930A.auckland.C04.BHT_auto.sac,-0.28,73.00
20070930A.auckland.C10.BHT_auto.sac,-10.90,94.00
20070930A.auckland.C11A.BHT_auto.sac,-0.00,79.00
20070930A.auckland.C12B.BHT_auto.sac,-0.33,73.00
20070930A.auckland.C16A.BHT_auto.sac,-0.12,78.00
20070930A.auckland.C17A.BHT_auto.sac,-0.01,74.00
20070930A.auckland.CALT.BHT_auto.sac,-11.01,94.00
20070930A.auckland.CCM.BHT_auto.sac,-10.56,75.00
20070930A.auckland.CRAG.BHT_auto.sac,-0.38,83.00
20070930A.auckland.D01.BHT_auto.sac,-0.21,79.00
20070930A.auckland.D06.BHT_auto.sac,-0.18,84.00
20070930A.auckland.D09.BHT_auto.sac,-0.41,72.00
20070930A.auckland.D10.BHT_auto.sac,-0.07,73.00
20070930A.auckland.D11A.BHT_auto.sac,-10.25,84.00
20070930A.auckland.D12A.BHT_auto.sac,-0.28,80.00
20070930A.auckland.D12.BHT_auto.sac,-0.35,67.00
20070930A.auckland.D14.BHT_auto.sac,-10.08,90.00
20070930A.auckland.D15A.BHT_auto.sac,-0.20,78.00
20070930A.auckland.D15.BHT_auto.sac,-0.14,80.00
20070930A.auckland.D16A.BHT_auto.sac,-0.35,78.00
20070930A.auckland.D18.BHT_auto.sac,-0.15,81.00
20070930A.auckland.D19.BHT_auto.sac,-0.16,82.00
20070930A.auckland.D23.BHT_auto.sac,0.02,75.00
20070930A.auckland.D25.BHT_auto.sac,-0.09,80.00
20070930A.auckland.D26.BHT_auto.sac,-0.49,72.00
20070930A.auckland.DGMT.BHT_auto.sac,-0.24,80.00
20070930A.auckland.DPC.BHT_auto.sac,-11.38,93.00
20070930A.auckland.DRLN.BHT_auto.sac,-0.37,78.00
20070930A.auckland.DUMA.BHT_auto.sac,-11.20,94.00
20070930A.auckland.E09A.BHT_auto.sac,-0.17,76.00
20070930A.auckland.E13A.BHT_auto.sac,-0.20,73.00
20070930A.auckland.E14A.BHT_auto.sac,0.02,81.00
20070930A.auckland.E15A.BHT_auto.sac,-0.22,87.00
20070930A.auckland.ECSD.BHT_auto.sac,0.01,66.00
20070930A.auckland.ELFS.BHT_auto.sac,-0.04,74.00
20070930A.auckland.F02.BHT_auto.sac,-9.89,90.00
20070930A.auckland.F04.BHT_auto.sac,-0.26,84.00
20070930A.auckland.F05.BHT_auto.sac,-0.40,77.00
20070930A.auckland.F07A.BHT_auto.sac,-0.29,79.00
20070930A.auckland.F09A.BHT_auto.sac,-0.30,80.00
20070930A.auckland.F11A.BHT_auto.sac,-0.08,81.00
20070930A.auckland.F14A.BHT_auto.sac,-0.07,80.00
20070930A.auckland.F15A.BHT_auto.sac,-10.67,87.00
20070930A.auckland.F18A.BHT_auto.sac,-0.15,79.00
20070930A.auckland.FFC.BHT_auto.sac,-0.29,86.00
20070930A.auckland.FOR.BHT_auto.sac,-10.74,91.00
20070930A.auckland.FRB.BHT_auto.sac,-0.23,68.00
20070930A.auckland.FVM.BHT_auto.sac,-0.41,66.00
20070930A.auckland.G09A.BHT_auto.sac,0.05,78.00
20070930A.auckland.GRA1.BHT_auto.sac,38.07,58.00
20070930A.auckland.H09A.BHT_auto.sac,-0.46,79.00
20070930A.auckland.HIA.BHT_auto.sac,-0.20,91.00
20070930A.auckland.I02A.BHT_auto.sac,-0.35,67.00
20070930A.auckland.I03A.BHT_auto.sac,-10.35,76.00
20070930A.auckland.I04A.BHT_auto.sac,-0.24,81.00
20070930A.auckland.I17A.BHT_auto.sac,-0.45,78.00
20070930A.auckland.J03A.BHT_auto.sac,-0.18,72.00
20070930A.auckland.JSO1.BHT_auto.sac,-0.11,75.00
20070930A.auckland.JSO2.BHT_auto.sac,-10.71,76.00
20070930A.auckland.JSO3.BHT_auto.sac,-0.22,76.00
20070930A.auckland.K02A.BHT_auto.sac,-0.03,72.00
20070930A.auckland.K04A.BHT_auto.sac,-0.09,68.00
20070930A.auckland.KEV.BHT_auto.sac,-0.10,89.00
20070930A.auckland.KF151.BHT_auto.sac,0.02,88.00
20070930A.auckland.KF66A.BHT_auto.sac,-10.59,88.00
20070930A.auckland.KF86N.BHT_auto.sac,-0.19,80.00
20070930A.auckland.KGAC.BHT_auto.sac,-10.99,78.00
20070930A.auckland.KIEV.BHT_auto.sac,-10.99,81.00
20070930A.auckland.KIV.BHT_auto.sac,-11.24,94.00
20070930A.auckland.KIZIK.BHT_auto.sac,-11.49,94.00
20070930A.auckland.KSU1.BHT_auto.sac,-0.24,85.00
20070930A.auckland.KUYL.BHT_auto.sac,-10.77,90.00
20070930A.auckland.KUZO.BHT_auto.sac,-11.10,94.00
20070930A.auckland.L04A.BHT_auto.sac,-0.18,66.00
20070930A.auckland.LAO.BHT_auto.sac,-0.09,80.00
20070930A.auckland.LONY.BHT_auto.sac,-10.55,88.00
20070930A.auckland.LVZ.BHT_auto.sac,-0.08,91.00
20070930A.auckland.M02C.BHT_auto.sac,-0.13,80.00
20070930A.auckland.M04C.BHT_auto.sac,-0.29,80.00
20070930A.auckland.M05C.BHT_auto.sac,-10.90,95.00
20070930A.auckland.M06C.BHT_auto.sac,-0.02,78.00
20070930A.auckland.ME01.BHT_auto.sac,-0.31,79.00
20070930A.auckland.ME08.BHT_auto.sac,-0.20,85.00
20070930A.auckland.ME15.BHT_auto.sac,-0.26,80.00
20070930A.auckland.ME20.BHT_auto.sac,-0.25,80.00
20070930A.auckland.ME29.BHT_auto.sac,-0.28,79.00
20070930A.auckland.ME35.BHT_auto.sac,-0.07,74.00
20070930A.auckland.ME37.BHT_auto.sac,-0.21,80.00
20070930A.auckland.ME39.BHT_auto.sac,-0.36,66.00
20070930A.auckland.ME43.BHT_auto.sac,-0.34,72.00
20070930A.auckland.ME44.BHT_auto.sac,-0.07,66.00
20070930A.auckland.ME45.BHT_auto.sac,-10.64,90.00
20070930A.auckland.ME46.BHT_auto.sac,-10.50,75.00
20070930A.auckland.ME50.BHT_auto.sac,-10.66,90.00
20070930A.auckland.ME53.BHT_auto.sac,-10.14,86.00
20070930A.auckland.ME54.BHT_auto.sac,-11.05,92.00
20070930A.auckland.ME62.BHT_auto.sac,-0.35,79.00
20070930A.auckland.MIAR.BHT_auto.sac,-0.23,79.00
20070930A.auckland.MOOW.BHT_auto.sac,-0.20,82.00
20070930A.auckland.MPG.BHT_auto.sac,-10.55,93.00
20070930A.auckland.MPP.BHT_auto.sac,-0.53,80.00
20070930A.auckland.N7001.BHT_auto.sac,-0.30,80.00
20070930A.auckland.NE80.BHT_auto.sac,-0.47,81.00
